"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Alex Rider",2020,"Lies",1,1,1,7.6,817,"tt6974902","tt6964748"
"Alex Rider",2020,"Interrogation",1,2,2,7.5,677,"tt6994290","tt6964748"
"Alex Rider",2020,"Friends",1,3,3,7.5,640,"tt7040098","tt6964748"
"Alex Rider",2020,"Deep Cover",1,4,4,7.5,598,"tt7114912","tt6964748"
"Alex Rider",2020,"Secrets",1,5,5,7.6,581,"tt9271532","tt6964748"
"Alex Rider",2020,"Escape",1,6,6,7.9,592,"tt9271534","tt6964748"
"Alex Rider",2020,"Incursion",1,7,7,8.1,622,"tt9271536","tt6964748"
"Alex Rider",2020,"Truth",1,8,8,7.7,609,"tt9271538","tt6964748"
"Alex Rider",2020,"Surf",2,1,9,7.5,504,"tt13405616","tt6964748"
"Alex Rider",2020,"Hunt",2,2,10,7.6,414,"tt15787096","tt6964748"
"Alex Rider",2020,"Mirror",2,3,11,7.9,411,"tt15787098","tt6964748"
"Alex Rider",2020,"Serpent",2,4,12,7.9,411,"tt15787100","tt6964748"
"Alex Rider",2020,"Threats",2,5,13,7.8,384,"tt15787102","tt6964748"
"Alex Rider",2020,"Heist",2,6,14,7.9,385,"tt15787104","tt6964748"
"Alex Rider",2020,"Assassin",2,7,15,7.6,403,"tt15787106","tt6964748"
"Alex Rider",2020,"Strike",2,8,16,8.3,475,"tt14282044","tt6964748"
"Alex Rider",2020,"Widow",3,1,17,7.5,224,"tt24080944","tt6964748"
"Alex Rider",2020,"Lab",3,2,18,8,185,"tt26699279","tt6964748"
"Alex Rider",2020,"Enemy",3,3,19,7.9,180,"tt27416927","tt6964748"
"Alex Rider",2020,"Recruit",3,4,20,7.7,176,"tt27416929","tt6964748"
"Alex Rider",2020,"Revenge",3,5,21,7.8,160,"tt27393729","tt6964748"
"Alex Rider",2020,"Target",3,6,22,8.1,157,"tt27393733","tt6964748"
"Alex Rider",2020,"The Shot",3,7,23,8.4,172,"tt27393738","tt6964748"
"Alex Rider",2020,"Invisible Sword",3,8,24,8.3,190,"tt27393736","tt6964748"
