"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Street Sharks",1994,"Sharkbait",1,1,1,6.8,72,"tt0921615","tt0103559"
"Street Sharks",1994,"Sharkbite",1,2,2,6.6,26,"tt0921616","tt0103559"
"Street Sharks",1994,"Sharkstorm",1,3,3,6.4,23,"tt0921617","tt0103559"
"Street Sharks",1994,"Shark Quest",1,4,4,6.3,19,"tt0921610","tt0103559"
"Street Sharks",1994,"Lone Shark",1,5,5,7.2,14,"tt0921607","tt0103559"
"Street Sharks",1994,"Shark n' Roll",1,6,6,7,14,"tt0711434","tt0103559"
"Street Sharks",1994,"Fresh Water Sharks",1,7,7,6.7,15,"tt0711443","tt0103559"
"Street Sharks",1994,"Shark Treatment",1,8,8,6.9,13,"tt0921618","tt0103559"
"Street Sharks",1994,"Road Sharks",1,9,9,6.5,15,"tt0910491","tt0103559"
"Street Sharks",1994,"Shark Fight",1,10,10,6.9,13,"tt0921612","tt0103559"
"Street Sharks",1994,"Sky Sharks",1,11,11,6.4,11,"tt0921609","tt0103559"
"Street Sharks",1994,"Shark of Steel",1,12,12,6.3,12,"tt0711438","tt0103559"
"Street Sharks",1994,"Shark Source",1,13,13,6.4,12,"tt0711439","tt0103559"
"Street Sharks",1994,"Jurassic Shark",2,1,14,6.8,17,"tt0711432","tt0103559"
"Street Sharks",1994,"Sir Shark-a-Lot",2,2,15,6.8,12,"tt0711433","tt0103559"
"Street Sharks",1994,"Shark to the Future",2,3,16,6.1,10,"tt0921608","tt0103559"
"Street Sharks",1994,"First Shark",2,4,17,6.4,9,"tt0711437","tt0103559"
"Street Sharks",1994,"Rebel Sharks",2,5,18,6.2,11,"tt0921613","tt0103559"
"Street Sharks",1994,"Space Sharks",2,6,19,6.1,9,"tt0921611","tt0103559"
"Street Sharks",1994,"A Shark Among Us",2,7,20,6.9,10,"tt0711442","tt0103559"
"Street Sharks",1994,"To Shark or Not to Shark",2,8,21,7,9,"tt0921614","tt0103559"
"Street Sharks",1994,"Eco Shark",2,9,22,6.6,9,"tt0921619","tt0103559"
"Street Sharks",1994,"Close Encounters of the Shark Kind",2,10,23,6,9,"tt0711436","tt0103559"
"Street Sharks",1994,"Satellite Sharks",2,11,24,6.3,8,"tt0711435","tt0103559"
"Street Sharks",1994,"Cave Sharks",2,12,25,6.6,11,"tt0711440","tt0103559"
"Street Sharks",1994,"Shark Wars",2,13,26,7.3,10,"tt0711441","tt0103559"
"Street Sharks",1994,"The Sharkfather",2,14,27,6.3,8,"tt2658700","tt0103559"
"Street Sharks",1994,"Shark Hunt",2,15,28,7.5,8,"tt2658684","tt0103559"
"Street Sharks",1994,"Card Sharks",2,16,29,6.7,8,"tt2658698","tt0103559"
"Street Sharks",1994,"Shark Jacked",2,17,30,6.5,8,"tt2658702","tt0103559"
"Street Sharks",1994,"Turbo Sharks",2,18,31,6.2,9,"tt2658710","tt0103559"
"Street Sharks",1994,"20000 Sharks Under the Sea",2,19,32,6.3,8,"tt2658688","tt0103559"
"Street Sharks",1994,"Ancient Sharkonauts",3,1,33,6.7,8,"tt2658704","tt0103559"
"Street Sharks",1994,"Sharkotic Reaction",3,2,34,6.5,7,"tt2658714","tt0103559"
"Street Sharks",1994,"Sand Sharks",3,3,35,6.7,7,"tt2658694","tt0103559"
"Street Sharks",1994,"Shark Quake",3,4,36,6.3,7,"tt2658690","tt0103559"
"Street Sharks",1994,"Super Shark",3,5,37,6,8,"tt2658716","tt0103559"
"Street Sharks",1994,"Jungle Sharks",3,6,38,6.3,7,"tt2658718","tt0103559"
"Street Sharks",1994,"Trojan Sharks",3,7,39,6.3,7,"tt2658712","tt0103559"
"Street Sharks",1994,"Shark-apolypse Now!",3,8,40,7.1,8,"tt2658720","tt0103559"
