"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Firefly",2002,"The Train Job",1,1,1,8.3,5629,"tt0579539","tt0303461"
"Firefly",2002,"Bushwhacked",1,2,2,8.4,5194,"tt0579528","tt0303461"
"Firefly",2002,"Our Mrs. Reynolds",1,3,3,9,5698,"tt0579532","tt0303461"
"Firefly",2002,"Jaynestown",1,4,4,8.7,5346,"tt0579530","tt0303461"
"Firefly",2002,"Out of Gas",1,5,5,9.3,6470,"tt0579533","tt0303461"
"Firefly",2002,"Shindig",1,6,6,8.3,4956,"tt0579537","tt0303461"
"Firefly",2002,"Safe",1,7,7,8.1,4776,"tt0579534","tt0303461"
"Firefly",2002,"Ariel",1,8,8,9,5108,"tt0579527","tt0303461"
"Firefly",2002,"War Stories",1,9,9,8.8,4904,"tt0579541","tt0303461"
"Firefly",2002,"Objects in Space",1,10,10,9.2,5607,"tt0579531","tt0303461"
"Firefly",2002,"Serenity",1,11,11,8.8,5758,"tt0579535","tt0303461"
"Firefly",2002,"Heart of Gold",1,12,12,8.3,4599,"tt0579529","tt0303461"
"Firefly",2002,"Trash",1,13,13,8.8,4845,"tt0579540","tt0303461"
"Firefly",2002,"The Message",1,14,14,8.4,4677,"tt0579538","tt0303461"
