"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"History Detectives",2003,"Boarding House Flag/Home of Lincoln Assassination Plot/Ventriloquist's Dummy",1,8,1,7.8,5,"tt0602003","tt0375341"
"History Detectives",2003,"Lost Gold Ship/John Hunt Morgan Saddle/Cesar Chavez Banner",2,9,2,6.2,5,"tt0875922","tt0375341"
"History Detectives",2003,"Arthur Szyk's Earliest Cartoons/Professor Lowe's Hot Air Balloon/Chemical Warfare Map",3,3,3,7,5,"tt0875915","tt0375341"
"History Detectives",2003,"Coca-Cola Trade Card/Lawrence Strike/Vicksburg Map",4,3,4,7,6,"tt0973388","tt0375341"
"History Detectives",2003,"U.S.S. Indianapolis/Highlander Badge/Lindbergh Engine",4,5,5,7,5,"tt1059524","tt0375341"
"History Detectives",2003,"Silent Film Reel/Chinese Opium Scale/Goering Gun",4,6,6,7.6,7,"tt1059522","tt0375341"
"History Detectives",2003,"3D Cuban Missile Crisis/Amos 'n Andy Record/Women's Suffrage Painting",5,1,7,6.8,6,"tt1059520","tt0375341"
"History Detectives",2003,"Continental Currency/Short-Snorter/Liberty Bell Pin",5,2,8,6,5,"tt1057715","tt0375341"
"History Detectives",2003,"Atocha Spanish Silver/Ernie Pyle's Typewriter/Lucy Parsons Book",5,4,9,6.2,5,"tt1066775","tt0375341"
"History Detectives",2003,"NC-4: First Across the Atlantic/Howard Hughes Crash/Civil War Balloon",5,6,10,7,6,"tt1075548","tt0375341"
"History Detectives",2003,"Bill Pickett Saddle/Hitler Films/McKinley Casket Flag",5,11,11,7,5,"tt1094433","tt0375341"
"History Detectives",2003,"WWII Diary/Annie Oakley Coin/1856 Mormon Tale",6,1,12,6,6,"tt1258392","tt0375341"
"History Detectives",2003,"Japanese Balloon Bomb/Society Circus Program/Camp David Letter",6,3,13,6.5,6,"tt1261194","tt0375341"
"History Detectives",2003,"Hindenburg Artifact/Bonus Army Stamp/Dempsey Fight Bell",6,5,14,7,5,"tt1265799","tt0375341"
"History Detectives",2003,"GAR Photograph/Bill Pickett Saddle/Hitler Films",6,6,15,7,6,"tt1269874","tt0375341"
"History Detectives",2003,"Shipwreck Cannons/Connecticut Farmhouse/Kahlil Gibran Painting",6,9,16,6.2,5,"tt1283400","tt0375341"
"History Detectives",2003,"Psychophone/War Dog Letter/Pancho Villa Watch Fob",7,1,17,5.7,7,"tt1460275","tt0375341"
"History Detectives",2003,"St. Valentine's Day Massacre/Booth Letter/Cemetery Alarm",7,3,18,7.5,6,"tt1469023","tt0375341"
"History Detectives",2003,"Tokyo Rose/Crazy Horse/World War II Diary",7,5,19,7,6,"tt1477356","tt0375341"
"History Detectives",2003,"Amelia Earhart Plane/Fillmore Pardon/Boxcar Home",7,6,20,6.7,6,"tt1482315","tt0375341"
"History Detectives",2003,"Hindenburg Artifact/John Adams Book/Birthplace of Hip Hop",7,7,21,7.2,5,"tt1501940","tt0375341"
"History Detectives",2003,"WPA Mural Studies/George Washington Miniature/Japanese Balloon Bomb",7,9,22,7.3,6,"tt1501943","tt0375341"
"History Detectives",2003,"Iwo Jima Map/Copperhead Cane/Theremin",8,2,23,7,6,"tt1682510","tt0375341"
"History Detectives",2003,"Lauste Film Clip/Baker's Gold/Transatlantic Cable",8,3,24,6.8,6,"tt1686712","tt0375341"
"History Detectives",2003,"St. Valentine's Day Massacre/George Washington Minature/Stalag 17",8,7,25,7.4,5,"tt1705543","tt0375341"
"History Detectives",2003,"Siberian Bullet/John Brown Pike/Ronald McDonald Costume",9,3,26,7,6,"tt1975470","tt0375341"
"History Detectives",2003,"Drug Smuggling Doll/Florida Map/Marion Carpenter Camera",9,8,27,6.6,5,"tt2017862","tt0375341"
"History Detectives",2003,"Leopold Medal Suffrage Pennant WB Cartoons",9,10,28,6.4,6,"tt2032798","tt0375341"
"History Detectives",2003,"Bob Dylan Guitar/Beatles Autographs/Frank Zappa Collage",10,1,29,8.3,7,"tt2249886","tt0375341"
"History Detectives",2003,"WWII Patch Lincoln Oath Chief Black Kettle Marshall House Flag",10,4,30,7.4,5,"tt2278744","tt0375341"
