"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Once Upon a Time in Wonderland",2013,"Down the Rabbit Hole",1,1,1,7.1,497,"tt2911408","tt2802008"
"Once Upon a Time in Wonderland",2013,"Trust Me",1,2,2,7.3,363,"tt2966054","tt2802008"
"Once Upon a Time in Wonderland",2013,"Forget Me Not",1,3,3,7.4,320,"tt2858418","tt2802008"
"Once Upon a Time in Wonderland",2013,"The Serpent",1,4,4,7.7,311,"tt3168900","tt2802008"
"Once Upon a Time in Wonderland",2013,"Heart of Stone",1,5,5,7.5,307,"tt3165942","tt2802008"
"Once Upon a Time in Wonderland",2013,"Who's Alice?",1,6,6,7.3,272,"tt3309526","tt2802008"
"Once Upon a Time in Wonderland",2013,"Bad Blood",1,7,7,7.4,265,"tt3323320","tt2802008"
"Once Upon a Time in Wonderland",2013,"Home",1,8,8,7.9,292,"tt3309528","tt2802008"
"Once Upon a Time in Wonderland",2013,"Nothing to Fear",1,9,9,7.8,274,"tt3309540","tt2802008"
"Once Upon a Time in Wonderland",2013,"Dirty Little Secrets",1,10,10,7.8,253,"tt3309556","tt2802008"
"Once Upon a Time in Wonderland",2013,"Heart of the Matter",1,11,11,8.2,262,"tt3337706","tt2802008"
"Once Upon a Time in Wonderland",2013,"To Catch a Thief",1,12,12,8.1,244,"tt3337708","tt2802008"
"Once Upon a Time in Wonderland",2013,"And They Lived...",1,13,13,8.2,272,"tt3337712","tt2802008"
