"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Perfect Strangers",1986,"Knock Knock Who's There?",1,1,1,7.6,170,"tt0672964","tt0090501"
"Perfect Strangers",1986,"Picture This",1,2,2,7.5,126,"tt0672979","tt0090501"
"Perfect Strangers",1986,"First Date",1,3,3,7.9,118,"tt0672943","tt0090501"
"Perfect Strangers",1986,"Baby You Can Drive My Car",1,4,4,8.1,114,"tt0672919","tt0090501"
"Perfect Strangers",1986,"Check This",1,5,5,7.7,106,"tt0672926","tt0090501"
"Perfect Strangers",1986,"Happy Birthday Baby",1,6,6,8.2,110,"tt0672952","tt0090501"
"Perfect Strangers",1986,"Hello Baby",2,1,7,7.8,107,"tt0672955","tt0090501"
"Perfect Strangers",1986,"Hunks Like Us",2,2,8,8.6,123,"tt0672960","tt0090501"
"Perfect Strangers",1986,"The Unnatural",2,3,9,7.8,98,"tt0673009","tt0090501"
"Perfect Strangers",1986,"Lifesavers",2,4,10,7.7,96,"tt0672967","tt0090501"
"Perfect Strangers",1986,"Babes in Babylon",2,5,11,7.8,96,"tt0672918","tt0090501"
"Perfect Strangers",1986,"Ladies and Germs",2,6,12,8.1,99,"tt0672965","tt0090501"
"Perfect Strangers",1986,"Falling in Love Is...",2,7,13,7.8,94,"tt0672938","tt0090501"
"Perfect Strangers",1986,"Two Men and a Cradle",2,8,14,7.6,93,"tt0673016","tt0090501"
"Perfect Strangers",1986,"Can I Get a Witness?",2,9,15,7.7,94,"tt0672925","tt0090501"
"Perfect Strangers",1986,"The Rent Strike",2,10,16,7.5,91,"tt0673006","tt0090501"
"Perfect Strangers",1986,"A Christmas Story",2,11,17,8.7,123,"tt0672912","tt0090501"
"Perfect Strangers",1986,"Dog Gone Blues",2,12,18,8,85,"tt0672935","tt0090501"
"Perfect Strangers",1986,"Since I Lost My Baby",2,13,19,7.8,84,"tt0672985","tt0090501"
"Perfect Strangers",1986,"Trouble in Paradise",2,14,20,8,84,"tt0770064","tt0090501"
"Perfect Strangers",1986,"Beautiful Dreamer",2,15,21,7.7,80,"tt0672921","tt0090501"
"Perfect Strangers",1986,"Tux for Two",2,16,22,8.2,86,"tt0673014","tt0090501"
"Perfect Strangers",1986,"Ten Speed and a Soft Touch",2,17,23,7.7,82,"tt0672990","tt0090501"
"Perfect Strangers",1986,"Snow Way to Treat a Lady: Part 1",2,18,24,8.2,92,"tt0770062","tt0090501"
"Perfect Strangers",1986,"Snow Way to Treat a Lady: Part 2",2,19,25,8.1,91,"tt0770063","tt0090501"
"Perfect Strangers",1986,"Get a Job",2,20,26,8.2,85,"tt0672947","tt0090501"
"Perfect Strangers",1986,"Hello Elaine",2,21,27,7.7,85,"tt0672956","tt0090501"
"Perfect Strangers",1986,"Up on a Roof",2,22,28,8,83,"tt0770065","tt0090501"
"Perfect Strangers",1986,"All the News That Fits",3,1,29,8,82,"tt0672915","tt0090501"
"Perfect Strangers",1986,"Weigh to Go Buddy",3,2,30,8.1,80,"tt0762436","tt0090501"
"Perfect Strangers",1986,"Sexual Harassment in Chicago",3,3,31,7.7,79,"tt0672984","tt0090501"
"Perfect Strangers",1986,"Taking Stock",3,4,32,7.7,80,"tt0672988","tt0090501"
"Perfect Strangers",1986,"Your Cheatin' Heart",3,5,33,8.2,75,"tt0770066","tt0090501"
"Perfect Strangers",1986,"The Horn Blows at Midnight",3,6,34,8,81,"tt0673000","tt0090501"
"Perfect Strangers",1986,"Karate Kids",3,7,35,8.3,82,"tt0672963","tt0090501"
"Perfect Strangers",1986,"Night School Confidential",3,8,36,8.4,83,"tt0672974","tt0090501"
"Perfect Strangers",1986,"Future Shock",3,9,37,8,79,"tt0790252","tt0090501"
"Perfect Strangers",1986,"Couch Potato",3,10,38,8,78,"tt0672930","tt0090501"
"Perfect Strangers",1986,"The Break-In",3,11,39,8.2,76,"tt0672994","tt0090501"
"Perfect Strangers",1986,"To Be or Not to Be",3,12,40,8.1,83,"tt0673012","tt0090501"
"Perfect Strangers",1986,"My Lips Are Sealed",3,13,41,7.8,71,"tt0672972","tt0090501"
"Perfect Strangers",1986,"The Pen Pal",3,14,42,8.2,73,"tt0672977","tt0090501"
"Perfect Strangers",1986,"Just Desserts",3,15,43,8.3,83,"tt0770060","tt0090501"
"Perfect Strangers",1986,"Better Shop Around",3,16,44,8.2,86,"tt0672922","tt0090501"
"Perfect Strangers",1986,"Pipe Dreams",3,17,45,8.5,91,"tt0770061","tt0090501"
"Perfect Strangers",1986,"The Defiant Guys",3,18,46,8,118,"tt0672996","tt0090501"
"Perfect Strangers",1986,"My Brother Myself",3,19,47,7.8,74,"tt0672971","tt0090501"
"Perfect Strangers",1986,"You Gotta Have Friends",3,20,48,7.8,82,"tt0673023","tt0090501"
"Perfect Strangers",1986,"The Graduate",3,21,49,8.3,75,"tt0672999","tt0090501"
"Perfect Strangers",1986,"Bye Bye Biki",3,22,50,8.1,76,"tt0770059","tt0090501"
"Perfect Strangers",1986,"The Lottery",4,1,51,7.7,77,"tt0673001","tt0090501"
"Perfect Strangers",1986,"Assertive Training",4,2,52,7.7,96,"tt0672917","tt0090501"
"Perfect Strangers",1986,"Aliens",4,3,53,7.8,84,"tt0790240","tt0090501"
"Perfect Strangers",1986,"Piano Movers",4,4,54,7.9,75,"tt0672978","tt0090501"
"Perfect Strangers",1986,"High Society",4,5,55,7.3,69,"tt0672958","tt0090501"
"Perfect Strangers",1986,"Up a Lazy River: Part 1",4,6,56,7.8,75,"tt0673017","tt0090501"
"Perfect Strangers",1986,"Up a Lazy River: Part 2",4,7,57,8,77,"tt1087314","tt0090501"
"Perfect Strangers",1986,"College Bound",4,8,58,6.9,69,"tt0672928","tt0090501"
"Perfect Strangers",1986,"The Gift of the Mypiot",4,9,59,8.4,77,"tt0672998","tt0090501"
"Perfect Strangers",1986,"Maid to Order",4,10,60,7.7,68,"tt0672969","tt0090501"
"Perfect Strangers",1986,"That Old Gang of Mine",4,11,61,7.7,66,"tt0672991","tt0090501"
"Perfect Strangers",1986,"Crimebusters",4,12,62,7.9,70,"tt0672931","tt0090501"
"Perfect Strangers",1986,"Games People Play",4,13,63,8,72,"tt0672945","tt0090501"
"Perfect Strangers",1986,"Come Fly with Me",4,14,64,7.5,67,"tt0672929","tt0090501"
"Perfect Strangers",1986,"Blind Alley",4,15,65,8.2,69,"tt0672923","tt0090501"
"Perfect Strangers",1986,"The 'King' and I",4,16,66,8.2,81,"tt0672992","tt0090501"
"Perfect Strangers",1986,"Prose and Cons",4,17,67,7.2,65,"tt0672980","tt0090501"
"Perfect Strangers",1986,"Car Wars",4,18,68,7.6,66,"tt0790245","tt0090501"
"Perfect Strangers",1986,"Just a Gigolo",4,19,69,7.8,63,"tt0672962","tt0090501"
"Perfect Strangers",1986,"Seven Card Studs",4,20,70,8.4,68,"tt0672983","tt0090501"
"Perfect Strangers",1986,"Teacher's Pest",4,21,71,7.2,66,"tt0672989","tt0090501"
"Perfect Strangers",1986,"Wedding Belle Blues",4,22,72,7.2,66,"tt0673020","tt0090501"
"Perfect Strangers",1986,"Good Skates",5,1,73,7.8,74,"tt0672949","tt0090501"
"Perfect Strangers",1986,"Lie-Ability",5,2,74,7.2,65,"tt0672966","tt0090501"
"Perfect Strangers",1986,"The Newsletter",5,3,75,7.3,62,"tt0673004","tt0090501"
"Perfect Strangers",1986,"Tooth or Consequences",5,4,76,7.9,115,"tt0673013","tt0090501"
"Perfect Strangers",1986,"Dog Day Mid-Afternoon",5,5,77,7,65,"tt0672934","tt0090501"
"Perfect Strangers",1986,"Poetry in Motion",5,6,78,7.5,65,"tt0790257","tt0090501"
"Perfect Strangers",1986,"Father Knows Best?: Part 1",5,7,79,7.4,66,"tt0672940","tt0090501"
"Perfect Strangers",1986,"Father Knows Best?: Part 2",5,8,80,7.5,64,"tt0672941","tt0090501"
"Perfect Strangers",1986,"Hello Ball",5,9,81,7.4,71,"tt0672954","tt0090501"
"Perfect Strangers",1986,"Almost Live from Chicago",5,10,82,7.2,65,"tt0672916","tt0090501"
"Perfect Strangers",1986,"Home Movies",5,11,83,7.5,62,"tt0790253","tt0090501"
"Perfect Strangers",1986,"Everybody in the Pool",5,12,84,7.8,76,"tt0790251","tt0090501"
"Perfect Strangers",1986,"Because They're Cousins",5,13,85,7.4,68,"tt0790241","tt0090501"
"Perfect Strangers",1986,"Disorderly Orderlies",5,14,86,7.5,62,"tt0672933","tt0090501"
"Perfect Strangers",1986,"The Selling of Mypos",5,15,87,8,61,"tt0673007","tt0090501"
"Perfect Strangers",1986,"Nightmare Vacation",5,16,88,7.6,86,"tt0672975","tt0090501"
"Perfect Strangers",1986,"Three's a Crowd",5,17,89,7.5,59,"tt0790263","tt0090501"
"Perfect Strangers",1986,"A Blast from the Past",5,18,90,7.6,63,"tt0672910","tt0090501"
"Perfect Strangers",1986,"He's the Boss",5,19,91,7.2,61,"tt0672953","tt0090501"
"Perfect Strangers",1986,"Here Comes the Judge",5,20,92,7.2,58,"tt0672957","tt0090501"
"Perfect Strangers",1986,"This Old House",5,21,93,7.3,62,"tt0673011","tt0090501"
"Perfect Strangers",1986,"Bye Bye Birdie",5,22,94,7.1,59,"tt0790243","tt0090501"
"Perfect Strangers",1986,"Digging Up the News",5,23,95,7.3,60,"tt0672932","tt0090501"
"Perfect Strangers",1986,"Eyewitless Report",5,24,96,8.2,62,"tt0672937","tt0090501"
"Perfect Strangers",1986,"Safe at Home",6,1,97,7.3,62,"tt0672981","tt0090501"
"Perfect Strangers",1986,"New Kid on the Block",6,2,98,6.5,62,"tt0672973","tt0090501"
"Perfect Strangers",1986,"The Breakup",6,3,99,7.5,58,"tt0672995","tt0090501"
"Perfect Strangers",1986,"A Horse Is a Horse",6,4,100,7.4,56,"tt0672913","tt0090501"
"Perfect Strangers",1986,"Family Feud",6,5,101,7.4,62,"tt0672939","tt0090501"
"Perfect Strangers",1986,"Call Me Indestructible",6,6,102,7.3,60,"tt0672924","tt0090501"
"Perfect Strangers",1986,"The Men Who Knew Too Much: Part 1",6,7,103,7.4,63,"tt0673002","tt0090501"
"Perfect Strangers",1986,"The Men Who Knew Too Much: Part 2",6,8,104,7.5,64,"tt0673003","tt0090501"
"Perfect Strangers",1986,"The Ring",6,9,105,7.3,59,"tt0790261","tt0090501"
"Perfect Strangers",1986,"Black Widow",6,10,106,7.4,56,"tt0790242","tt0090501"
"Perfect Strangers",1986,"The Sunshine Boys",6,11,107,7.2,59,"tt0673008","tt0090501"
"Perfect Strangers",1986,"Hocus Pocus",6,12,108,7.2,55,"tt0672959","tt0090501"
"Perfect Strangers",1986,"Finders Keepers",6,13,109,7.8,102,"tt0672942","tt0090501"
"Perfect Strangers",1986,"Grandpa",6,14,110,7.6,58,"tt0672950","tt0090501"
"Perfect Strangers",1986,"Little Apartment of Horrors",6,15,111,7.4,59,"tt0672968","tt0090501"
"Perfect Strangers",1986,"I Saw This on TV",6,16,112,8.1,68,"tt0790254","tt0090501"
"Perfect Strangers",1986,"Speak Memory",6,17,113,8.3,64,"tt0672986","tt0090501"
"Perfect Strangers",1986,"Out of Sync",6,18,114,7.4,56,"tt0672976","tt0090501"
"Perfect Strangers",1986,"See How They Run",6,19,115,7.1,52,"tt0672982","tt0090501"
"Perfect Strangers",1986,"Climb Every Billboard",6,20,116,7.5,53,"tt0790248","tt0090501"
"Perfect Strangers",1986,"A Catered Affair",6,21,117,7.5,52,"tt0672911","tt0090501"
"Perfect Strangers",1986,"Duck Soup",6,22,118,7,57,"tt0790250","tt0090501"
"Perfect Strangers",1986,"Great Balls of Fire",6,23,119,7.4,57,"tt0672951","tt0090501"
"Perfect Strangers",1986,"See You in September",6,24,120,7.8,53,"tt0790258","tt0090501"
"Perfect Strangers",1986,"Bachelor Party",7,1,121,7.6,57,"tt0672920","tt0090501"
"Perfect Strangers",1986,"The Wedding",7,2,122,7.6,59,"tt0673010","tt0090501"
"Perfect Strangers",1986,"This New House",7,3,123,7.9,61,"tt0790262","tt0090501"
"Perfect Strangers",1986,"Weekend at Ferdinand's",7,4,124,7.5,60,"tt0673021","tt0090501"
"Perfect Strangers",1986,"Fright Night",7,5,125,6.9,60,"tt0672944","tt0090501"
"Perfect Strangers",1986,"The Gazebo",7,6,126,6.2,65,"tt0790260","tt0090501"
"Perfect Strangers",1986,"Citizenship: Part 1",7,7,127,6.5,61,"tt0790246","tt0090501"
"Perfect Strangers",1986,"Citizenship: Part 2",7,8,128,6.8,52,"tt0790247","tt0090501"
"Perfect Strangers",1986,"Wild Turkey",7,9,129,6.5,61,"tt0673022","tt0090501"
"Perfect Strangers",1986,"Dimitri's World",7,10,130,7.4,102,"tt0790249","tt0090501"
"Perfect Strangers",1986,"Car Tunes",7,11,131,7.3,56,"tt0790244","tt0090501"
"Perfect Strangers",1986,"Door to Door",7,12,132,7,101,"tt0672936","tt0090501"
"Perfect Strangers",1986,"Two Angry Men",7,13,133,7.5,58,"tt0673015","tt0090501"
"Perfect Strangers",1986,"Missing",7,14,134,7.4,58,"tt0672970","tt0090501"
"Perfect Strangers",1986,"Going Once Going Twice",7,15,135,7.6,101,"tt0672948","tt0090501"
"Perfect Strangers",1986,"Yes Sir That's My Baby",7,16,136,6.1,61,"tt0790265","tt0090501"
"Perfect Strangers",1986,"Wayne Man",7,17,137,7.3,58,"tt0673019","tt0090501"
"Perfect Strangers",1986,"The Elevator",7,18,138,7.8,60,"tt0672997","tt0090501"
"Perfect Strangers",1986,"The Play's the Thing",7,19,139,6.9,59,"tt0673005","tt0090501"
"Perfect Strangers",1986,"Stress Test",7,20,140,7.3,58,"tt0672987","tt0090501"
"Perfect Strangers",1986,"Or Get Off the Pot",7,21,141,7.2,60,"tt0790256","tt0090501"
"Perfect Strangers",1986,"Chicago Suite",7,22,142,7.3,58,"tt0672927","tt0090501"
"Perfect Strangers",1986,"It Had to Be You",7,23,143,7.3,57,"tt0672961","tt0090501"
"Perfect Strangers",1986,"Get Me to the Dump on Time",7,24,144,7.3,55,"tt0672946","tt0090501"
"Perfect Strangers",1986,"The Baby Shower",8,1,145,7.3,59,"tt0790259","tt0090501"
"Perfect Strangers",1986,"After Hours",8,2,146,7,56,"tt0672914","tt0090501"
"Perfect Strangers",1986,"Lethal Weapon",8,3,147,7.3,75,"tt0790255","tt0090501"
"Perfect Strangers",1986,"The Baby Quiz",8,4,148,6.8,52,"tt0672993","tt0090501"
"Perfect Strangers",1986,"Up Up and Away: Part 1",8,5,149,7.3,56,"tt0790264","tt0090501"
"Perfect Strangers",1986,"Up Up and Away: Part 2",8,6,150,7.2,63,"tt0673018","tt0090501"
