"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Nash Bridges",1996,"Genesis",1,1,1,7.5,172,"tt0657500","tt0115285"
"Nash Bridges",1996,"Home Invasion",1,2,2,7.6,120,"tt0657516","tt0115285"
"Nash Bridges",1996,"Skirt Chasers",1,3,3,7.6,109,"tt0657566","tt0115285"
"Nash Bridges",1996,"High Impact",1,4,4,7.5,93,"tt0657512","tt0115285"
"Nash Bridges",1996,"Javelin Catcher",1,5,5,7.6,107,"tt0657523","tt0115285"
"Nash Bridges",1996,"Vanishing Act",1,6,6,7.9,103,"tt0657587","tt0115285"
"Nash Bridges",1996,"Aloha Nash",1,7,7,8.1,107,"tt0657472","tt0115285"
"Nash Bridges",1996,"Key Witness",1,8,8,7.7,81,"tt0657525","tt0115285"
"Nash Bridges",1996,"Internal Affairs",2,1,9,7.8,82,"tt0657520","tt0115285"
"Nash Bridges",1996,"'Til Death Do Us Part",2,2,10,8.2,102,"tt0657582","tt0115285"
"Nash Bridges",1996,"The Great Escape",2,3,11,7.8,83,"tt0657577","tt0115285"
"Nash Bridges",1996,"Wrecking Crew",2,4,12,7.5,76,"tt0657591","tt0115285"
"Nash Bridges",1996,"Trackdown",2,5,13,7.8,88,"tt0657584","tt0115285"
"Nash Bridges",1996,"The Brothers McMillan",2,6,14,7.5,79,"tt0657575","tt0115285"
"Nash Bridges",1996,"Night Train",2,7,15,7.7,111,"tt0657542","tt0115285"
"Nash Bridges",1996,"Zodiac",2,8,16,7.7,77,"tt0657592","tt0115285"
"Nash Bridges",1996,"Leo's Big Score",2,9,17,8,101,"tt0657532","tt0115285"
"Nash Bridges",1996,"Hit Parade",2,10,18,8,83,"tt0657514","tt0115285"
"Nash Bridges",1996,"Promised Land",2,11,19,7.1,63,"tt0657550","tt0115285"
"Nash Bridges",1996,"25 Hours of Christmas",2,12,20,7.5,69,"tt0657471","tt0115285"
"Nash Bridges",1996,"Road Work",2,13,21,8.1,90,"tt0657559","tt0115285"
"Nash Bridges",1996,"Inside Out",2,14,22,8,83,"tt0657519","tt0115285"
"Nash Bridges",1996,"The Counterfeiters",2,15,23,7.2,72,"tt0657576","tt0115285"
"Nash Bridges",1996,"The Web",2,16,24,7.2,70,"tt0657581","tt0115285"
"Nash Bridges",1996,"Knockout",2,17,25,7.4,81,"tt0657528","tt0115285"
"Nash Bridges",1996,"Gun Play",2,18,26,7.6,78,"tt0657506","tt0115285"
"Nash Bridges",1996,"Rampage",2,19,27,7.5,67,"tt0657553","tt0115285"
"Nash Bridges",1996,"Out of Chicago",2,20,28,8.2,105,"tt0657544","tt0115285"
"Nash Bridges",1996,"Moving Target",2,21,29,7.2,60,"tt0657540","tt0115285"
"Nash Bridges",1996,"Wild Card",2,22,30,8.1,97,"tt0657590","tt0115285"
"Nash Bridges",1996,"Deliverance",2,23,31,8,79,"tt0657490","tt0115285"
"Nash Bridges",1996,"Lost and Found",3,1,32,7.6,67,"tt0657536","tt0115285"
"Nash Bridges",1996,"Payback",3,2,33,7.6,62,"tt0657548","tt0115285"
"Nash Bridges",1996,"Shake Rattle & Roll",3,3,34,7.7,74,"tt0657562","tt0115285"
"Nash Bridges",1996,"One Flew Over the Cuda's Nest",3,4,35,7.8,75,"tt0657543","tt0115285"
"Nash Bridges",1996,"Blackout",3,5,36,8,76,"tt0657476","tt0115285"
"Nash Bridges",1996,"Ripcord",3,6,37,7.9,69,"tt0657558","tt0115285"
"Nash Bridges",1996,"Sniper",3,7,38,7.9,82,"tt0657569","tt0115285"
"Nash Bridges",1996,"Revelations",3,8,39,8.2,95,"tt0657556","tt0115285"
"Nash Bridges",1996,"Most Wanted",3,9,40,7.3,59,"tt0657539","tt0115285"
"Nash Bridges",1996,"Bombshell",3,10,41,8.1,80,"tt0657479","tt0115285"
"Nash Bridges",1996,"Found Money",3,11,42,7.3,56,"tt0657498","tt0115285"
"Nash Bridges",1996,"Dirty Tricks",3,12,43,7,55,"tt0657491","tt0115285"
"Nash Bridges",1996,"Crossfire",3,13,44,7.8,80,"tt0657485","tt0115285"
"Nash Bridges",1996,"Live Shot",3,14,45,7.5,85,"tt0657535","tt0115285"
"Nash Bridges",1996,"Downtime",3,15,46,8,75,"tt0657493","tt0115285"
"Nash Bridges",1996,"Skin Deep",3,16,47,7.9,76,"tt0657564","tt0115285"
"Nash Bridges",1996,"Patriots",3,17,48,8.2,79,"tt0657547","tt0115285"
"Nash Bridges",1996,"Cuda Grace",3,18,49,7.7,71,"tt0657487","tt0115285"
"Nash Bridges",1996,"Lady Killer",3,19,50,7.8,52,"tt0657529","tt0115285"
"Nash Bridges",1996,"Danger Zone",3,20,51,8.1,75,"tt0657489","tt0115285"
"Nash Bridges",1996,"Special Delivery",3,21,52,8,70,"tt0657571","tt0115285"
"Nash Bridges",1996,"Touchdown",3,22,53,7.9,72,"tt0657583","tt0115285"
"Nash Bridges",1996,"Sacraments",3,23,54,8.3,71,"tt0657561","tt0115285"
"Nash Bridges",1996,"High Fall",4,1,55,8.2,78,"tt0657511","tt0115285"
"Nash Bridges",1996,"Impostors",4,2,56,8.2,74,"tt0657518","tt0115285"
"Nash Bridges",1996,"Hot Prowler",4,3,57,8.6,102,"tt0657517","tt0115285"
"Nash Bridges",1996,"Overdrive",4,4,58,8.2,73,"tt0657546","tt0115285"
"Nash Bridges",1996,"Apocalypse Nash",4,5,59,7.9,69,"tt0657474","tt0115285"
"Nash Bridges",1996,"The Tourist",4,6,60,7.9,55,"tt0657580","tt0115285"
"Nash Bridges",1996,"Swingers",4,7,61,7.9,55,"tt0657574","tt0115285"
"Nash Bridges",1996,"Warplay",4,8,62,7.6,46,"tt0657589","tt0115285"
"Nash Bridges",1996,"Firestorm",4,9,63,7.9,46,"tt0657497","tt0115285"
"Nash Bridges",1996,"Hardball",4,10,64,7,48,"tt0657508","tt0115285"
"Nash Bridges",1996,"Mystery Dance",4,11,65,8.2,70,"tt0657541","tt0115285"
"Nash Bridges",1996,"Shoot the Moon",4,12,66,7.8,49,"tt0657563","tt0115285"
"Nash Bridges",1996,"Gimme Shelter",4,13,67,7.7,50,"tt0657502","tt0115285"
"Nash Bridges",1996,"Superstition",4,14,68,7.9,67,"tt0657573","tt0115285"
"Nash Bridges",1996,"Resurrection",4,15,69,8.3,71,"tt0657555","tt0115285"
"Nash Bridges",1996,"Pump Action",4,16,70,8.3,79,"tt0657551","tt0115285"
"Nash Bridges",1996,"Hide and Seek",4,17,71,8.3,59,"tt0657510","tt0115285"
"Nash Bridges",1996,"Boomtown",4,18,72,8,49,"tt0657480","tt0115285"
"Nash Bridges",1996,"Angel of Mercy",4,19,73,8.3,69,"tt0657473","tt0115285"
"Nash Bridges",1996,"Power Play",4,20,74,8.1,68,"tt0657549","tt0115285"
"Nash Bridges",1996,"Vendetta",4,21,75,8.2,70,"tt0657588","tt0115285"
"Nash Bridges",1996,"Crash and Burn",4,22,76,8.2,69,"tt0657484","tt0115285"
"Nash Bridges",1996,"Frisco Blues",4,23,77,8.3,67,"tt0657499","tt0115285"
"Nash Bridges",1996,"Goodbye Kiss",4,24,78,8.3,73,"tt0657504","tt0115285"
"Nash Bridges",1996,"Truth & Consequences",5,1,79,8,69,"tt0657586","tt0115285"
"Nash Bridges",1996,"Trade Off",5,2,80,7.8,44,"tt0657585","tt0115285"
"Nash Bridges",1996,"Smash and Grab",5,3,81,8.6,69,"tt0657568","tt0115285"
"Nash Bridges",1996,"Girl Trouble",5,4,82,7.9,43,"tt0657503","tt0115285"
"Nash Bridges",1996,"High Society",5,5,83,7.8,48,"tt0657513","tt0115285"
"Nash Bridges",1996,"Curveball",5,6,84,8.1,68,"tt0657488","tt0115285"
"Nash Bridges",1996,"Split Decision",5,7,85,8.1,59,"tt0657572","tt0115285"
"Nash Bridges",1996,"Get Bananas",5,8,86,8.4,73,"tt0657501","tt0115285"
"Nash Bridges",1996,"Crosstalk",5,9,87,7.9,49,"tt0657486","tt0115285"
"Nash Bridges",1996,"Kill Switch",5,10,88,8.3,47,"tt0657527","tt0115285"
"Nash Bridges",1996,"Rip Off",5,11,89,6.8,57,"tt0657557","tt0115285"
"Nash Bridges",1996,"Skin Trade",5,12,90,7.7,48,"tt0657565","tt0115285"
"Nash Bridges",1996,"Liar's Poker",5,13,91,7.8,53,"tt0657533","tt0115285"
"Nash Bridges",1996,"El Diablo",5,14,92,8.1,88,"tt0657494","tt0115285"
"Nash Bridges",1996,"Hit and Run",5,15,93,7.8,54,"tt0657515","tt0115285"
"Nash Bridges",1996,"Cop Out",5,16,94,8.3,69,"tt0657483","tt0115285"
"Nash Bridges",1996,"Line of Sight",5,17,95,8.1,46,"tt0657534","tt0115285"
"Nash Bridges",1996,"Heist",5,18,96,8.3,73,"tt0657509","tt0115285"
"Nash Bridges",1996,"Hard Cell",5,19,97,8.1,65,"tt0657507","tt0115285"
"Nash Bridges",1996,"Missing Key",5,20,98,7.8,45,"tt0657538","tt0115285"
"Nash Bridges",1996,"Jackpot: Part 1",5,21,99,8.2,64,"tt0657521","tt0115285"
"Nash Bridges",1996,"Jackpot: Part 2",5,22,100,8.4,94,"tt0657522","tt0115285"
"Nash Bridges",1996,"Rock and a Hard Place",6,1,101,8.3,62,"tt0657560","tt0115285"
"Nash Bridges",1996,"Jump Start",6,2,102,7.9,59,"tt0657524","tt0115285"
"Nash Bridges",1996,"Lap Dance",6,3,103,8.1,56,"tt0657531","tt0115285"
"Nash Bridges",1996,"Land Pirates",6,4,104,8.2,67,"tt0657530","tt0115285"
"Nash Bridges",1996,"ManHunt",6,5,105,7.8,50,"tt0657537","tt0115285"
"Nash Bridges",1996,"Double Trouble",6,6,106,7.8,45,"tt0657492","tt0115285"
"Nash Bridges",1996,"End Game",6,7,107,8.2,55,"tt0657495","tt0115285"
"Nash Bridges",1996,"Blow Out",6,8,108,7.7,48,"tt0657478","tt0115285"
"Nash Bridges",1996,"The Messenger",6,9,109,7.7,48,"tt0657578","tt0115285"
"Nash Bridges",1996,"Grave Robbers",6,10,110,8.1,46,"tt0657505","tt0115285"
"Nash Bridges",1996,"Bear Trap",6,11,111,7.3,54,"tt0657475","tt0115285"
"Nash Bridges",1996,"Recover Me",6,12,112,8,51,"tt0657554","tt0115285"
"Nash Bridges",1996,"Something Borrowed",6,13,113,8.1,57,"tt0657570","tt0115285"
"Nash Bridges",1996,"Out of Miami",6,14,114,8.3,69,"tt0657545","tt0115285"
"Nash Bridges",1996,"Slam Dunk",6,15,115,8.3,46,"tt0657567","tt0115285"
"Nash Bridges",1996,"The Partner",6,16,116,7.7,52,"tt0657579","tt0115285"
"Nash Bridges",1996,"Blood Bots",6,17,117,8.3,50,"tt0657477","tt0115285"
"Nash Bridges",1996,"Quack Fever",6,18,118,8.5,63,"tt0657552","tt0115285"
"Nash Bridges",1996,"Kill Joy",6,19,119,8.2,54,"tt0657526","tt0115285"
"Nash Bridges",1996,"Change Up",6,20,120,7.8,49,"tt0657482","tt0115285"
"Nash Bridges",1996,"Cat Fight",6,21,121,8.2,51,"tt0657481","tt0115285"
"Nash Bridges",1996,"Fair Game",6,22,122,8.3,69,"tt0657496","tt0115285"
