"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Where in the World Is Carmen Sandiego?",1991,"The Taking of the Shrew",1,1,1,9.1,13,"tt0955088","tt0106172"
"Where in the World Is Carmen Sandiego?",1991,"Brandenburglary",1,30,2,8.2,9,"tt1254109","tt0106172"
"Where in the World Is Carmen Sandiego?",1991,"Disturbing the Heavenly Peace",2,1,3,9.4,10,"tt1253827","tt0106172"
"Where in the World Is Carmen Sandiego?",1991,"A Carmen for Carmen",2,5,4,9.4,9,"tt1253330","tt0106172"
"Where in the World Is Carmen Sandiego?",1991,"The Autobahn Con",2,7,5,8.5,10,"tt1253463","tt0106172"
"Where in the World Is Carmen Sandiego?",1991,"The Cave Art Caper",2,8,6,9.4,9,"tt1253475","tt0106172"
"Where in the World Is Carmen Sandiego?",1991,"The Amazing Boomerang Effect",2,15,7,7.6,13,"tt1253461","tt0106172"
"Where in the World Is Carmen Sandiego?",1991,"Bathing Booty",3,1,8,8.6,9,"tt1253347","tt0106172"
"Where in the World Is Carmen Sandiego?",1991,"The Outback Soundtrack Hijak",3,14,9,8.6,9,"tt1253503","tt0106172"
"Where in the World Is Carmen Sandiego?",1991,"Come Back with That Kibbutz Toots",3,15,10,8.6,9,"tt1253360","tt0106172"
"Where in the World Is Carmen Sandiego?",1991,"The Kazanluk Cologne Caper",3,16,11,7.8,9,"tt1253492","tt0106172"
"Where in the World Is Carmen Sandiego?",1991,"Unfair Exchange",3,31,12,8.4,9,"tt1253533","tt0106172"
"Where in the World Is Carmen Sandiego?",1991,"Sonic Tectonic Catastrophe",3,46,13,7.8,9,"tt1253444","tt0106172"
"Where in the World Is Carmen Sandiego?",1991,"The Sleaze Who Stole the Subway",3,57,14,8.8,9,"tt1253511","tt0106172"
"Where in the World Is Carmen Sandiego?",1991,"Gimme Back My Wig",3,62,15,8,10,"tt1253381","tt0106172"
"Where in the World Is Carmen Sandiego?",1991,"The Brazilian Reptilian Rip-Off",4,42,16,8,9,"tt1253471","tt0106172"
