"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"12 Monkeys",2015,"Splinter",1,1,1,7.8,2260,"tt4135892","tt3148266"
"12 Monkeys",2015,"Mentally Divergent",1,2,2,7.7,1743,"tt4135886","tt3148266"
"12 Monkeys",2015,"Cassandra Complex",1,3,3,7.5,1593,"tt4135904","tt3148266"
"12 Monkeys",2015,"Atari",1,4,4,7.6,1542,"tt4135918","tt3148266"
"12 Monkeys",2015,"The Night Room",1,5,5,7.9,1411,"tt4135960","tt3148266"
"12 Monkeys",2015,"The Red Forest",1,6,6,7.9,1390,"tt4135976","tt3148266"
"12 Monkeys",2015,"The Keys",1,7,7,8.3,1450,"tt4136010","tt3148266"
"12 Monkeys",2015,"Yesterday",1,8,8,7.7,1282,"tt4131526","tt3148266"
"12 Monkeys",2015,"Tomorrow",1,9,9,7.8,1246,"tt4129690","tt3148266"
"12 Monkeys",2015,"Divine Move",1,10,10,7.7,1240,"tt4146402","tt3148266"
"12 Monkeys",2015,"Shonin",1,11,11,8.3,1317,"tt4188922","tt3148266"
"12 Monkeys",2015,"Paradox",1,12,12,8.5,1383,"tt4189062","tt3148266"
"12 Monkeys",2015,"Arms of Mine",1,13,13,8.4,1314,"tt4189068","tt3148266"
"12 Monkeys",2015,"Year of the Monkey",2,1,14,7.9,1123,"tt4520928","tt3148266"
"12 Monkeys",2015,"Primary",2,2,15,8.1,1041,"tt4700858","tt3148266"
"12 Monkeys",2015,"One Hundred Years",2,3,16,8.1,997,"tt4866400","tt3148266"
"12 Monkeys",2015,"Emergence",2,4,17,8.3,992,"tt4866402","tt3148266"
"12 Monkeys",2015,"Bodies of Water",2,5,18,8.1,961,"tt4866406","tt3148266"
"12 Monkeys",2015,"Immortal",2,6,19,8.1,950,"tt4866432","tt3148266"
"12 Monkeys",2015,"Meltdown",2,7,20,8.3,995,"tt5210560","tt3148266"
"12 Monkeys",2015,"Lullaby",2,8,21,9.1,1431,"tt5248854","tt3148266"
"12 Monkeys",2015,"Hyena",2,9,22,8,925,"tt5248858","tt3148266"
"12 Monkeys",2015,"Fatherland",2,10,23,8.1,941,"tt5248862","tt3148266"
"12 Monkeys",2015,"Resurrection",2,11,24,8.8,1193,"tt5248874","tt3148266"
"12 Monkeys",2015,"Blood Washed Away",2,12,25,9,1236,"tt5248880","tt3148266"
"12 Monkeys",2015,"Memory of Tomorrow",2,13,26,9.1,1360,"tt5248882","tt3148266"
"12 Monkeys",2015,"Mother",3,1,27,8.3,920,"tt5964102","tt3148266"
"12 Monkeys",2015,"Guardians",3,2,28,8.4,856,"tt6165674","tt3148266"
"12 Monkeys",2015,"Enemy",3,3,29,8.1,819,"tt6165682","tt3148266"
"12 Monkeys",2015,"Brothers",3,4,30,8.7,932,"tt6165704","tt3148266"
"12 Monkeys",2015,"Causality",3,5,31,8.5,935,"tt6165708","tt3148266"
"12 Monkeys",2015,"Nature",3,6,32,8.4,824,"tt6165730","tt3148266"
"12 Monkeys",2015,"Nurture",3,7,33,8.8,899,"tt6165742","tt3148266"
"12 Monkeys",2015,"Masks",3,8,34,8.4,860,"tt6165750","tt3148266"
"12 Monkeys",2015,"Thief",3,9,35,9.1,1123,"tt6165756","tt3148266"
"12 Monkeys",2015,"Witness",3,10,36,9.2,1285,"tt6165768","tt3148266"
"12 Monkeys",2015,"The End",4,1,37,8.3,874,"tt6659954","tt3148266"
"12 Monkeys",2015,"Ouroboros",4,2,38,8.2,808,"tt7049314","tt3148266"
"12 Monkeys",2015,"45 RPM",4,3,39,8.5,811,"tt7178250","tt3148266"
"12 Monkeys",2015,"Legacy",4,4,40,8.3,778,"tt7106646","tt3148266"
"12 Monkeys",2015,"After",4,5,41,8.8,871,"tt7178256","tt3148266"
"12 Monkeys",2015,"Die Glocke",4,6,42,8.8,927,"tt7103416","tt3148266"
"12 Monkeys",2015,"Daughters",4,7,43,8.5,826,"tt7082984","tt3148266"
"12 Monkeys",2015,"Demons",4,8,44,8.8,877,"tt7067014","tt3148266"
"12 Monkeys",2015,"One Minute More",4,9,45,9.4,1223,"tt7067018","tt3148266"
"12 Monkeys",2015,"The Beginning Part 1",4,10,46,9.4,1302,"tt7013660","tt3148266"
"12 Monkeys",2015,"The Beginning Part 2",4,11,47,9.6,1991,"tt8400858","tt3148266"
