"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Bleach: Thousand-Year Blood War",2022,"The Blood Warfare",1,1,1,8.9,8214,"tt17073864","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"Foundation Stones",1,2,2,8.5,6383,"tt22741050","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"March of the StarCross",1,3,3,8.6,5957,"tt22741106","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"Kill The Shadow",1,4,4,8.7,5921,"tt23150254","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"Wrath as a Lightning",1,5,5,9.1,6917,"tt23288516","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"The Fire",1,6,6,9.5,12660,"tt23471800","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"Born in the Dark",1,7,7,9.3,6829,"tt23731504","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"The Shooting Star Project (Zero Mix)",1,8,8,7.9,4801,"tt23775934","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"The Drop",1,9,9,8.6,4771,"tt24019908","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"The Battle",1,10,10,8.9,4996,"tt24251056","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"Everything But the Rain",1,11,11,8.8,4222,"tt24654486","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"Everything But the Rain 'June Truth'",1,12,12,9.1,4419,"tt25031412","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"The Blade Is Me",1,13,13,9.3,5746,"tt25056416","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"The Last 9 Days",2,1,14,8.6,4291,"tt27876700","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"Peace from Shadows",2,2,15,8.7,4072,"tt28314723","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"The Fundamental Virulence",2,3,16,9.1,4983,"tt28453350","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"Heart of Wolf",2,4,17,9.1,4792,"tt28478470","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"Rages at Ringside",2,5,18,9,4911,"tt28478471","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"The White Haze",2,6,19,9.2,9547,"tt28478472","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"I Am The Edge",2,7,20,9.3,11892,"tt28478473","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"The Headless Star",2,8,21,8.9,5570,"tt28478474","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"Marching Out the Zombies",2,9,22,7.6,3264,"tt28478477","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"Marching Out the Zombies 2",2,10,23,8.2,2864,"tt29082198","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"Too Early To Win Too Late To Know",2,11,24,9.4,4520,"tt28478479","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"The Master",2,12,25,9.4,3803,"tt28478480","tt14986406"
"Bleach: Thousand-Year Blood War",2022,"Black",2,13,26,9.5,4453,"tt28478483","tt14986406"
