"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Money Heist",2017,"Efectuar lo acordado",1,1,1,8.1,9847,"tt6807344","tt6468322"
"Money Heist",2017,"Imprudencias letales",1,2,2,8.2,8433,"tt6798708","tt6468322"
"Money Heist",2017,"Errar al disparar",1,3,3,8.1,7841,"tt6851488","tt6468322"
"Money Heist",2017,"Caballo de Troya",1,4,4,8.1,7500,"tt6851490","tt6468322"
"Money Heist",2017,"El día de la marmota",1,5,5,8.2,7209,"tt6851492","tt6468322"
"Money Heist",2017,"La cálida Guerra Fría",1,6,6,8.1,6994,"tt6851494","tt6468322"
"Money Heist",2017,"Refrigerada inestabilidad",1,7,7,8.3,6961,"tt6851496","tt6468322"
"Money Heist",2017,"Tú lo has buscado",1,8,8,8.1,6814,"tt6851500","tt6468322"
"Money Heist",2017,"El que la sigue la consigue",1,9,9,8.5,7261,"tt6851502","tt6468322"
"Money Heist",2017,"Se acabaron las máscaras",2,1,10,8.4,6667,"tt6851504","tt6468322"
"Money Heist",2017,"La cabeza del plan",2,2,11,8.3,6419,"tt6851506","tt6468322"
"Money Heist",2017,"Cuestión de eficacia",2,3,12,8.5,6446,"tt6851508","tt6468322"
"Money Heist",2017,"¿Qué hemos hecho?",2,4,13,8.6,6500,"tt6851512","tt6468322"
"Money Heist",2017,"A contrarreloj",2,5,14,8.6,6638,"tt6851516","tt6468322"
"Money Heist",2017,"Bella ciao",2,6,15,9.2,11017,"tt6816492","tt6468322"
"Money Heist",2017,"Hemos vuelto",3,1,16,8,8421,"tt8299494","tt6468322"
"Money Heist",2017,"Aikido",3,2,17,8.2,7397,"tt8299496","tt6468322"
"Money Heist",2017,"48 metros bajo el suelo",3,3,18,8.2,7039,"tt8299498","tt6468322"
"Money Heist",2017,"La hora del delfín",3,4,19,7.9,6714,"tt8299500","tt6468322"
"Money Heist",2017,"Bum bum ciao",3,5,20,7.8,6861,"tt8299502","tt6468322"
"Money Heist",2017,"Todo pareció insignificante",3,6,21,8.1,6664,"tt8299504","tt6468322"
"Money Heist",2017,"Pequeñas vacaciones",3,7,22,8.2,6794,"tt8299506","tt6468322"
"Money Heist",2017,"La deriva",3,8,23,9.3,14193,"tt8299508","tt6468322"
"Money Heist",2017,"Game over",4,1,24,7.4,7663,"tt11312408","tt6468322"
"Money Heist",2017,"La boda de Berlín",4,2,25,7.1,7049,"tt11410648","tt6468322"
"Money Heist",2017,"Lección de anatomía",4,3,26,7,6908,"tt11410656","tt6468322"
"Money Heist",2017,"Suspiros de España",4,4,27,7.4,6806,"tt11410662","tt6468322"
"Money Heist",2017,"5 minutos antes",4,5,28,6.8,7619,"tt11410670","tt6468322"
"Money Heist",2017,"KO técnico",4,6,29,7.2,7825,"tt11410672","tt6468322"
"Money Heist",2017,"Tumbar la carpa",4,7,30,8.1,7478,"tt11410682","tt6468322"
"Money Heist",2017,"Plan París",4,8,31,8.2,9013,"tt11417776","tt6468322"
"Money Heist",2017,"El final del camino",5,1,32,7.3,7113,"tt12806954","tt6468322"
"Money Heist",2017,"¿Crees en la reencarnación?",5,2,33,7,6787,"tt14534006","tt6468322"
"Money Heist",2017,"El espectáculo de la vida",5,3,34,7.2,6233,"tt14534008","tt6468322"
"Money Heist",2017,"Tu sitio en el cielo",5,4,35,7.5,6248,"tt14534010","tt6468322"
"Money Heist",2017,"Vivir muchas vidas",5,5,36,8.2,8599,"tt14534012","tt6468322"
"Money Heist",2017,"Válvulas de escape",5,6,37,7.2,4553,"tt14534014","tt6468322"
"Money Heist",2017,"Ciencia ilusionada",5,7,38,7.8,4394,"tt14534016","tt6468322"
"Money Heist",2017,"La teoría de la elegancia",5,8,39,7.9,4613,"tt14534018","tt6468322"
"Money Heist",2017,"Lo que se habla en la cama",5,9,40,8.4,4970,"tt14534020","tt6468322"
"Money Heist",2017,"Una tradición familiar",5,10,41,8.5,8069,"tt14534022","tt6468322"
