"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Selfie",2014,"Pilot",1,1,1,7.2,466,"tt3729456","tt3549044"
"Selfie",2014,"Un-Tag My Heart",1,2,2,7.5,350,"tt3922178","tt3549044"
"Selfie",2014,"A Little Yelp from My Friends",1,3,3,7.6,306,"tt3833766","tt3549044"
"Selfie",2014,"Nugget of Wisdom",1,4,4,7.8,297,"tt4060860","tt3549044"
"Selfie",2014,"Even Hell Has Two Bars",1,5,5,7.9,278,"tt4103744","tt3549044"
"Selfie",2014,"Never Block Cookies",1,6,6,7.6,271,"tt4060920","tt3549044"
"Selfie",2014,"Here's This Guy",1,7,7,7.4,251,"tt4103772","tt3549044"
"Selfie",2014,"Traumatic Party Stress Disorder",1,8,8,7.7,233,"tt4103786","tt3549044"
"Selfie",2014,"Follow Through",1,9,9,8.1,269,"tt4126190","tt3549044"
"Selfie",2014,"Imperfect Harmony",1,10,10,8.7,353,"tt4126216","tt3549044"
"Selfie",2014,"Perestroika",1,11,11,7.7,182,"tt4287466","tt3549044"
"Selfie",2014,"Stick in the Mud",1,12,12,7.9,209,"tt4203302","tt3549044"
"Selfie",2014,"I Woke Up Like This",1,13,13,8.2,240,"tt4179594","tt3549044"
