"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Hannibal",2013,"Apéritif",1,1,1,8.3,9096,"tt2370419","tt2243973"
"Hannibal",2013,"Amuse-Bouche",1,2,2,8.2,7677,"tt2373027","tt2243973"
"Hannibal",2013,"Potage",1,3,3,8.1,7159,"tt2373029","tt2243973"
"Hannibal",2013,"Oeuf",1,4,4,7.7,6401,"tt2373031","tt2243973"
"Hannibal",2013,"Coquilles",1,5,5,7.9,6606,"tt2373033","tt2243973"
"Hannibal",2013,"Entrée",1,6,6,8.5,6480,"tt2373035","tt2243973"
"Hannibal",2013,"Sorbet",1,7,7,8.6,6678,"tt2373037","tt2243973"
"Hannibal",2013,"Fromage",1,8,8,8.9,6910,"tt2373039","tt2243973"
"Hannibal",2013,"Trou Normand",1,9,9,8.2,6177,"tt2373041","tt2243973"
"Hannibal",2013,"Buffet Froid",1,10,10,8.7,6445,"tt2373019","tt2243973"
"Hannibal",2013,"Rôti",1,11,11,8.5,6107,"tt2373021","tt2243973"
"Hannibal",2013,"Relevés",1,12,12,8.8,6217,"tt2373023","tt2243973"
"Hannibal",2013,"Savoureux",1,13,13,9.2,7522,"tt2373025","tt2243973"
"Hannibal",2013,"Kaiseki",2,1,14,8.8,6869,"tt3000124","tt2243973"
"Hannibal",2013,"Sakizuke",2,2,15,9,6583,"tt3230882","tt2243973"
"Hannibal",2013,"Hassun",2,3,16,8.6,6083,"tt3230884","tt2243973"
"Hannibal",2013,"Takiawase",2,4,17,9.2,6740,"tt3230886","tt2243973"
"Hannibal",2013,"Mukozuke",2,5,18,9.2,6807,"tt3230890","tt2243973"
"Hannibal",2013,"Futamono",2,6,19,9.2,6685,"tt3230896","tt2243973"
"Hannibal",2013,"Yakimono",2,7,20,9.2,6497,"tt3230898","tt2243973"
"Hannibal",2013,"Su-zakana",2,8,21,8.4,5848,"tt3230894","tt2243973"
"Hannibal",2013,"Shiizakana",2,9,22,8.5,5764,"tt3230900","tt2243973"
"Hannibal",2013,"Naka-Choko",2,10,23,8.9,6084,"tt3230904","tt2243973"
"Hannibal",2013,"Ko no Mono",2,11,24,8.9,5969,"tt3230906","tt2243973"
"Hannibal",2013,"Tome-wan",2,12,25,9.2,6683,"tt3230910","tt2243973"
"Hannibal",2013,"Mizumono",2,13,26,9.8,22031,"tt3230908","tt2243973"
"Hannibal",2013,"Antipasto",3,1,27,8.2,6888,"tt3724578","tt2243973"
"Hannibal",2013,"Primavera",3,2,28,8,5825,"tt3984450","tt2243973"
"Hannibal",2013,"Secondo",3,3,29,8,5355,"tt3984452","tt2243973"
"Hannibal",2013,"Aperitivo",3,4,30,7.9,5256,"tt3984456","tt2243973"
"Hannibal",2013,"Contorno",3,5,31,9,6137,"tt4035340","tt2243973"
"Hannibal",2013,"Dolce",3,6,32,8.7,5432,"tt4057954","tt2243973"
"Hannibal",2013,"Digestivo",3,7,33,9.3,6915,"tt4057962","tt2243973"
"Hannibal",2013,"The Great Red Dragon",3,8,34,8.5,4867,"tt4057974","tt2243973"
"Hannibal",2013,"...And the Woman Clothed with the Sun",3,9,35,8.3,4558,"tt4089740","tt2243973"
"Hannibal",2013,"...And the Woman Clothed in Sun",3,10,36,8.5,4617,"tt4089746","tt2243973"
"Hannibal",2013,"...And the Beast from the Sea",3,11,37,8.6,4608,"tt4089748","tt2243973"
"Hannibal",2013,"The Number of the Beast Is 666",3,12,38,8.9,5057,"tt4089752","tt2243973"
"Hannibal",2013,"The Wrath of the Lamb",3,13,39,9.7,15419,"tt4089754","tt2243973"
