"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"DC's Legends of Tomorrow",2016,"Pilot Part 1",1,1,1,7.7,4067,"tt4566516","tt4532368"
"DC's Legends of Tomorrow",2016,"Pilot Part 2",1,2,2,7.8,3308,"tt4743844","tt4532368"
"DC's Legends of Tomorrow",2016,"Blood Ties",1,3,3,7.6,2937,"tt4832610","tt4532368"
"DC's Legends of Tomorrow",2016,"White Knights",1,4,4,7.5,2774,"tt4838236","tt4532368"
"DC's Legends of Tomorrow",2016,"Fail-Safe",1,5,5,7.9,2820,"tt4845364","tt4532368"
"DC's Legends of Tomorrow",2016,"Star City 2046",1,6,6,8.4,3410,"tt4857194","tt4532368"
"DC's Legends of Tomorrow",2016,"Marooned",1,7,7,7.8,2580,"tt4871756","tt4532368"
"DC's Legends of Tomorrow",2016,"Night of the Hawk",1,8,8,7.6,2667,"tt4877414","tt4532368"
"DC's Legends of Tomorrow",2016,"Left Behind",1,9,9,8,2469,"tt4899930","tt4532368"
"DC's Legends of Tomorrow",2016,"Progeny",1,10,10,7.4,2349,"tt4932662","tt4532368"
"DC's Legends of Tomorrow",2016,"The Magnificent Eight",1,11,11,7.8,2422,"tt4949298","tt4532368"
"DC's Legends of Tomorrow",2016,"Last Refuge",1,12,12,8,2339,"tt4952750","tt4532368"
"DC's Legends of Tomorrow",2016,"Leviathan",1,13,13,7.9,2482,"tt4952746","tt4532368"
"DC's Legends of Tomorrow",2016,"River of Time",1,14,14,7.5,2334,"tt4952748","tt4532368"
"DC's Legends of Tomorrow",2016,"Destiny",1,15,15,8.5,2620,"tt4952752","tt4532368"
"DC's Legends of Tomorrow",2016,"Legendary",1,16,16,8.4,2702,"tt5052438","tt4532368"
"DC's Legends of Tomorrow",2016,"Out of Time",2,1,17,8.2,2614,"tt5540402","tt4532368"
"DC's Legends of Tomorrow",2016,"The Justice Society of America",2,2,18,8.1,2349,"tt5584096","tt4532368"
"DC's Legends of Tomorrow",2016,"Shogun",2,3,19,7.9,2280,"tt5584098","tt4532368"
"DC's Legends of Tomorrow",2016,"Abominations",2,4,20,7.8,2317,"tt5584102","tt4532368"
"DC's Legends of Tomorrow",2016,"Compromised",2,5,21,7.8,2051,"tt5584104","tt4532368"
"DC's Legends of Tomorrow",2016,"Outlaw Country",2,6,22,7.6,2012,"tt5584106","tt4532368"
"DC's Legends of Tomorrow",2016,"Invasion!",2,7,23,8.9,3413,"tt5584108","tt4532368"
"DC's Legends of Tomorrow",2016,"The Chicago Way",2,8,24,8.1,2121,"tt5584110","tt4532368"
"DC's Legends of Tomorrow",2016,"Raiders of the Lost Art",2,9,25,8.1,2068,"tt5584112","tt4532368"
"DC's Legends of Tomorrow",2016,"The Legion of Doom",2,10,26,8.5,2238,"tt5584114","tt4532368"
"DC's Legends of Tomorrow",2016,"Turncoat",2,11,27,7.6,1933,"tt5957752","tt4532368"
"DC's Legends of Tomorrow",2016,"Camelot/3000",2,12,28,7.4,1957,"tt5957760","tt4532368"
"DC's Legends of Tomorrow",2016,"Land of the Lost",2,13,29,7.8,1890,"tt5957784","tt4532368"
"DC's Legends of Tomorrow",2016,"Moonshot",2,14,30,8.1,1908,"tt6231884","tt4532368"
"DC's Legends of Tomorrow",2016,"Fellowship of the Spear",2,15,31,8.2,1957,"tt6231890","tt4532368"
"DC's Legends of Tomorrow",2016,"Doomworld",2,16,32,8.7,2311,"tt6231892","tt4532368"
"DC's Legends of Tomorrow",2016,"Aruba",2,17,33,8.8,2371,"tt6463370","tt4532368"
"DC's Legends of Tomorrow",2016,"Aruba-Con",3,1,34,7.8,2121,"tt6403446","tt4532368"
"DC's Legends of Tomorrow",2016,"Freakshow",3,2,35,7.4,1956,"tt6231894","tt4532368"
"DC's Legends of Tomorrow",2016,"Zari",3,3,36,7.6,1918,"tt6464548","tt4532368"
"DC's Legends of Tomorrow",2016,"Phone Home",3,4,37,8.5,2209,"tt6464530","tt4532368"
"DC's Legends of Tomorrow",2016,"Return of the Mack",3,5,38,7.8,1873,"tt6464544","tt4532368"
"DC's Legends of Tomorrow",2016,"Helen Hunt",3,6,39,7.8,1922,"tt6464558","tt4532368"
"DC's Legends of Tomorrow",2016,"Welcome to the Jungle",3,7,40,7.7,1782,"tt6464556","tt4532368"
"DC's Legends of Tomorrow",2016,"Crisis on Earth-X Part 4",3,8,41,8.9,3490,"tt6464550","tt4532368"
