"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Royal Pains",2009,"Pilot",1,1,1,7.8,376,"tt1449673","tt1319735"
"Royal Pains",2009,"There Will Be Food",1,2,2,7.4,286,"tt1449676","tt1319735"
"Royal Pains",2009,"Strategic Planning",1,3,3,7.5,256,"tt1449674","tt1319735"
"Royal Pains",2009,"TB or Not TB",1,4,4,7.5,232,"tt1449675","tt1319735"
"Royal Pains",2009,"No Man Is an Island",1,5,5,7.4,214,"tt1457393","tt1319735"
"Royal Pains",2009,"If I Were a Sick Man",1,6,6,7.5,208,"tt1455966","tt1319735"
"Royal Pains",2009,"Crazy Love",1,7,7,7.5,209,"tt1467729","tt1319735"
"Royal Pains",2009,"The Honeymoon's Over",1,8,8,7.3,205,"tt1466379","tt1319735"
"Royal Pains",2009,"It's Like Jamais Vu All Over Again",1,9,9,7.5,201,"tt1480140","tt1319735"
"Royal Pains",2009,"Am I Blue?",1,10,10,7.6,208,"tt1480139","tt1319735"
"Royal Pains",2009,"Nobody's Perfect",1,11,11,7.6,191,"tt1496190","tt1319735"
"Royal Pains",2009,"Wonderland",1,12,12,7.5,187,"tt1496191","tt1319735"
"Royal Pains",2009,"Spasticity",2,1,13,7.7,178,"tt1632176","tt1319735"
"Royal Pains",2009,"Lovesick",2,2,14,7.5,208,"tt1647241","tt1319735"
"Royal Pains",2009,"Keeping the Faith",2,3,15,7.6,184,"tt1647242","tt1319735"
"Royal Pains",2009,"Medusa",2,4,16,7.7,185,"tt1647243","tt1319735"
"Royal Pains",2009,"Mano a Mano",2,5,17,7.5,169,"tt1647244","tt1319735"
"Royal Pains",2009,"In Vino Veritas",2,6,18,7.6,176,"tt1647245","tt1319735"
"Royal Pains",2009,"Comfort's Overrated",2,7,19,7.7,178,"tt1647246","tt1319735"
"Royal Pains",2009,"The Hankover",2,8,20,8,194,"tt1647247","tt1319735"
"Royal Pains",2009,"Frenemies",2,9,21,7.6,163,"tt1647248","tt1319735"
"Royal Pains",2009,"Whole Lotto Love",2,10,22,7.3,155,"tt1647611","tt1319735"
"Royal Pains",2009,"Big Whoop",2,11,23,7.4,157,"tt1647233","tt1319735"
"Royal Pains",2009,"Open Up Your Yenta Mouth and Say Ah",2,12,24,7.8,165,"tt1647234","tt1319735"
"Royal Pains",2009,"Mulligan",2,13,25,7.7,185,"tt1647235","tt1319735"
"Royal Pains",2009,"Pit Stop",2,14,26,7.4,152,"tt1647236","tt1319735"
"Royal Pains",2009,"A History of Violins",2,15,27,7.6,163,"tt1647237","tt1319735"
"Royal Pains",2009,"Astraphobia",2,16,28,7.6,167,"tt1647238","tt1319735"
"Royal Pains",2009,"Fight or Flight",2,17,29,7.6,149,"tt1647239","tt1319735"
"Royal Pains",2009,"Listen to the Music",2,18,30,7.7,154,"tt1647240","tt1319735"
"Royal Pains",2009,"Traffic",3,1,31,7.6,153,"tt1968736","tt1319735"
"Royal Pains",2009,"But There's a Catch",3,2,32,7.5,150,"tt1976345","tt1319735"
"Royal Pains",2009,"Rash Talk",3,3,33,7.2,143,"tt1981438","tt1319735"
"Royal Pains",2009,"The Shaw/Hank Redemption",3,4,34,7.5,159,"tt1971062","tt1319735"
"Royal Pains",2009,"A Man Called Grandpa",3,5,35,7.5,151,"tt1971061","tt1319735"
"Royal Pains",2009,"An Apple a Day",3,6,36,7.4,151,"tt1975625","tt1319735"
"Royal Pains",2009,"Ta Da For",3,7,37,7.4,149,"tt1977507","tt1319735"
"Royal Pains",2009,"Run Hank Run",3,8,38,7.7,149,"tt1989208","tt1319735"
"Royal Pains",2009,"Me First",3,9,39,7.4,148,"tt1988439","tt1319735"
"Royal Pains",2009,"A Little Art a Little Science",3,10,40,7.4,145,"tt2005934","tt1319735"
"Royal Pains",2009,"A Farewell to Barnes",3,11,41,7.7,141,"tt2072665","tt1319735"
"Royal Pains",2009,"Some Pig",3,12,42,7.8,123,"tt2072666","tt1319735"
"Royal Pains",2009,"My Back to the Future",3,13,43,7.6,135,"tt2072667","tt1319735"
"Royal Pains",2009,"Bottoms Up",3,14,44,7.5,172,"tt2070384","tt1319735"
"Royal Pains",2009,"Hank and the Deep Blue Sea",3,15,45,7.3,137,"tt2157909","tt1319735"
"Royal Pains",2009,"This One's for Jack",3,16,46,7.2,144,"tt2155039","tt1319735"
"Royal Pains",2009,"After the Fireworks",4,1,47,7.3,137,"tt2169006","tt1319735"
"Royal Pains",2009,"Imperfect Storm",4,2,48,7.4,135,"tt2169008","tt1319735"
"Royal Pains",2009,"A Guesthouse Divided",4,3,49,7.8,120,"tt2169010","tt1319735"
"Royal Pains",2009,"Dawn of the Med",4,4,50,7.8,127,"tt2169016","tt1319735"
"Royal Pains",2009,"You Give Love a Bad Name",4,5,51,7.7,126,"tt2233082","tt1319735"
"Royal Pains",2009,"About Face",4,6,52,8,120,"tt2249972","tt1319735"
"Royal Pains",2009,"Fools Russian",4,7,53,7.7,120,"tt2249978","tt1319735"
"Royal Pains",2009,"Manimal",4,8,54,7.8,117,"tt2276606","tt1319735"
"Royal Pains",2009,"Business & Pleasure",4,9,55,7.6,118,"tt2242650","tt1319735"
"Royal Pains",2009,"Who's Your Daddy",4,10,56,7.9,123,"tt2319196","tt1319735"
"Royal Pains",2009,"Dancing with the Devil",4,11,57,8.3,127,"tt2285570","tt1319735"
"Royal Pains",2009,"Hurts Like a Mother",4,12,58,7.7,127,"tt2354952","tt1319735"
