"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Siren",2018,"The Mermaid Discovery",1,1,1,7.4,942,"tt5960222","tt5615700"
"Siren",2018,"The Lure",1,2,2,7.5,736,"tt6815938","tt5615700"
"Siren",2018,"Interview with a Mermaid",1,3,3,7.5,620,"tt6815940","tt5615700"
"Siren",2018,"On the Road",1,4,4,7.8,568,"tt6815942","tt5615700"
"Siren",2018,"Curse of the Starving Class",1,5,5,7.6,515,"tt6815944","tt5615700"
"Siren",2018,"Showdown",1,6,6,7.5,474,"tt6815946","tt5615700"
"Siren",2018,"Dead in the Water",1,7,7,7.9,460,"tt6815948","tt5615700"
"Siren",2018,"Being Human",1,8,8,7.5,438,"tt6815950","tt5615700"
"Siren",2018,"Street Fight",1,9,9,7.8,441,"tt6815954","tt5615700"
"Siren",2018,"Aftermath",1,10,10,7.5,438,"tt6815956","tt5615700"
"Siren",2018,"The Arrival",2,1,11,7.7,381,"tt8423916","tt5615700"
"Siren",2018,"The Wolf at the Door",2,2,12,7.7,322,"tt8423918","tt5615700"
"Siren",2018,"Natural Order",2,3,13,7.7,306,"tt8423922","tt5615700"
"Siren",2018,"Oil & Water",2,4,14,7.8,315,"tt8423934","tt5615700"
"Siren",2018,"Primal Instincts",2,5,15,7.5,305,"tt8423924","tt5615700"
"Siren",2018,"Distress Call",2,6,16,7.7,292,"tt8423932","tt5615700"
"Siren",2018,"Entrapment",2,7,17,7.8,284,"tt8423938","tt5615700"
"Siren",2018,"Leverage",2,8,18,8.4,324,"tt8423928","tt5615700"
"Siren",2018,"No North Star",2,9,19,7.6,266,"tt8423920","tt5615700"
"Siren",2018,"All In",2,10,20,7.5,233,"tt8423936","tt5615700"
"Siren",2018,"Mixed Signals",2,11,21,7.5,226,"tt8498836","tt5615700"
"Siren",2018,"Serenity",2,12,22,7.6,222,"tt8498838","tt5615700"
"Siren",2018,"The Outpost",2,13,23,7.5,219,"tt8498840","tt5615700"
"Siren",2018,"The Last Mermaid",2,14,24,7.4,216,"tt8498842","tt5615700"
"Siren",2018,"Sacrifice",2,15,25,7.6,223,"tt8498844","tt5615700"
"Siren",2018,"New World Order",2,16,26,8.2,276,"tt8498848","tt5615700"
"Siren",2018,"Borders",3,1,27,7.9,252,"tt10369238","tt5615700"
"Siren",2018,"Revelations",3,2,28,8,221,"tt10919076","tt5615700"
"Siren",2018,"Survivor",3,3,29,8,200,"tt10919078","tt5615700"
"Siren",2018,"Life and Death",3,4,30,7.9,204,"tt10919080","tt5615700"
"Siren",2018,"Mommy and Me",3,5,31,7.9,201,"tt10919082","tt5615700"
"Siren",2018,"The Island",3,6,32,8.2,202,"tt10919084","tt5615700"
"Siren",2018,"Northern Exposure",3,7,33,8.3,206,"tt10919086","tt5615700"
"Siren",2018,"'Til Death Do Us Part",3,8,34,7.9,192,"tt10919088","tt5615700"
"Siren",2018,"A Voice in the Dark",3,9,35,8.3,213,"tt10919090","tt5615700"
"Siren",2018,"The Toll of the Sea",3,10,36,8.5,289,"tt10919094","tt5615700"
