"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Reservation Dogs",2021,"F*ckin' Rez Dogs",1,1,1,7.6,1381,"tt13623588","tt13623580"
"Reservation Dogs",2021,"NDN Clinic",1,2,2,7.8,1150,"tt14708632","tt13623580"
"Reservation Dogs",2021,"Uncle Brownie",1,3,3,8.1,1101,"tt14708638","tt13623580"
"Reservation Dogs",2021,"What About Your Dad",1,4,4,7.6,991,"tt14708636","tt13623580"
"Reservation Dogs",2021,"Come and Get Your Love",1,5,5,8.2,1083,"tt14708646","tt13623580"
"Reservation Dogs",2021,"Hunting",1,6,6,8.4,1078,"tt14708648","tt13623580"
"Reservation Dogs",2021,"California Dreamin'",1,7,7,8.6,1089,"tt14708658","tt13623580"
"Reservation Dogs",2021,"Satvrday",1,8,8,8.1,894,"tt14708656","tt13623580"
"Reservation Dogs",2021,"The Curse",2,1,9,7.8,750,"tt15353162","tt13623580"
"Reservation Dogs",2021,"Run",2,2,10,8,747,"tt20695394","tt13623580"
"Reservation Dogs",2021,"Roofing",2,3,11,8.3,756,"tt20696530","tt13623580"
"Reservation Dogs",2021,"Mabel",2,4,12,8.9,941,"tt20696674","tt13623580"
"Reservation Dogs",2021,"Wide Net",2,5,13,7.8,782,"tt20697110","tt13623580"
"Reservation Dogs",2021,"Decolonativization",2,6,14,8.1,710,"tt20699228","tt13623580"
"Reservation Dogs",2021,"Stay Gold Cheesy Boy",2,7,15,8.8,878,"tt20700522","tt13623580"
"Reservation Dogs",2021,"This Is Where the Plot Thickens",2,8,16,8.2,791,"tt20700878","tt13623580"
"Reservation Dogs",2021,"Offerings",2,9,17,8.8,807,"tt20700338","tt13623580"
"Reservation Dogs",2021,"I Still Believe",2,10,18,8.9,823,"tt20701198","tt13623580"
"Reservation Dogs",2021,"BUSSIN'",3,1,19,7.8,581,"tt22200800","tt13623580"
"Reservation Dogs",2021,"Maximus",3,2,20,8,636,"tt27759723","tt13623580"
"Reservation Dogs",2021,"Deer Lady",3,3,21,9,918,"tt27761803","tt13623580"
"Reservation Dogs",2021,"Friday",3,4,22,8,530,"tt27761805","tt13623580"
"Reservation Dogs",2021,"House Made of Bongs",3,5,23,7.4,634,"tt27761808","tt13623580"
"Reservation Dogs",2021,"Frankfurter Sandwich",3,6,24,8.5,627,"tt28248325","tt13623580"
"Reservation Dogs",2021,"Wahoo!",3,7,25,8.1,505,"tt27761813","tt13623580"
"Reservation Dogs",2021,"Send It",3,8,26,8.7,568,"tt27761815","tt13623580"
"Reservation Dogs",2021,"Elora's Dad",3,9,27,9.4,835,"tt27761822","tt13623580"
"Reservation Dogs",2021,"Dig",3,10,28,9.1,607,"tt27761827","tt13623580"
