"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"The Great Indian Kapil Show",2024,"Ranbir - The Real Family Man",1,1,1,7.4,3802,"tt31514375","tt30003786"
"The Great Indian Kapil Show",2024,"Cricket Fever - Rohit and Shreyas",1,2,2,6.7,2204,"tt31522772","tt30003786"
"The Great Indian Kapil Show",2024,"Stars of Chamkila",1,3,3,7.1,2237,"tt31522775","tt30003786"
"The Great Indian Kapil Show",2024,"Brothers in Arms - Vicky & Sunny Kaushal",1,4,4,7.2,2210,"tt31973748","tt30003786"
"The Great Indian Kapil Show",2024,"Aamir Unlimited",1,5,5,7.6,2235,"tt32230521","tt30003786"
"The Great Indian Kapil Show",2024,"Dil Se Deol - Sunny & Bobby",1,6,6,6.4,2201,"tt32251323","tt30003786"
"The Great Indian Kapil Show",2024,"Diamonds of Heeramandi",1,7,7,6.6,2108,"tt32343619","tt30003786"
"The Great Indian Kapil Show",2024,"The Perfect Artist - Ed Sheeran",1,8,8,7.1,2152,"tt32397121","tt30003786"
"The Great Indian Kapil Show",2024,"Fun With Friends - Anil Kapoor & Farah Khan",1,9,9,8.1,2046,"tt32460838","tt30003786"
"The Great Indian Kapil Show",2024,"Perfect Partnership - Janhvi Kapoor & Rajkumar Rao",1,10,10,7.8,1994,"tt32515197","tt30003786"
"The Great Indian Kapil Show",2024,"Game Changers - Sania Saina Mary Kom and Sift Kaur",1,11,11,8.1,2035,"tt32582835","tt30003786"
"The Great Indian Kapil Show",2024,"Kings of Hip Hop - Badshah Divine and Karan Aujla",1,12,12,8.7,2128,"tt32627250","tt30003786"
"The Great Indian Kapil Show",2024,"Kartik Aaryan and Khandaan",1,13,13,8.9,2125,"tt32728044","tt30003786"
