"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Herman Enciclopédia",1997,"O Clima",1,1,1,7.3,13,"tt4077820","tt0118337"
"Herman Enciclopédia",1997,"Portugal",1,2,2,8.6,11,"tt4077822","tt0118337"
"Herman Enciclopédia",1997,"Homens e Mulheres",1,3,3,8.6,9,"tt4077830","tt0118337"
"Herman Enciclopédia",1997,"Educação",1,4,4,8.5,9,"tt4077836","tt0118337"
"Herman Enciclopédia",1997,"Grandes Invenções",1,5,5,8.4,10,"tt4077842","tt0118337"
"Herman Enciclopédia",1997,"Alimentação",1,6,6,8.2,9,"tt4077854","tt0118337"
"Herman Enciclopédia",1997,"Natureza",1,7,7,8.1,9,"tt4077858","tt0118337"
"Herman Enciclopédia",1997,"Artes",1,8,8,8.5,9,"tt4077860","tt0118337"
"Herman Enciclopédia",1997,"Politica",1,9,9,8,10,"tt4077862","tt0118337"
"Herman Enciclopédia",1997,"Oculto e Sobrenatural",1,10,10,8.2,9,"tt4077864","tt0118337"
"Herman Enciclopédia",1997,"Mitos e Lendas",1,11,11,8.4,9,"tt4077868","tt0118337"
"Herman Enciclopédia",1997,"A Mente e os Comportamentos",1,12,12,8.2,9,"tt4077870","tt0118337"
"Herman Enciclopédia",1997,"Os Média",1,13,13,8.5,9,"tt4077934","tt0118337"
"Herman Enciclopédia",1997,"Herois",2,1,14,8.5,11,"tt4077878","tt0118337"
"Herman Enciclopédia",1997,"Grandes Tragédias",2,2,15,8.9,10,"tt4077882","tt0118337"
"Herman Enciclopédia",1997,"Publicidade e Marketing",2,3,16,8.7,10,"tt4077888","tt0118337"
"Herman Enciclopédia",1997,"Música",2,4,17,8.8,10,"tt4077892","tt0118337"
"Herman Enciclopédia",1997,"Policias e Ladrões",2,5,18,8.6,10,"tt4077896","tt0118337"
"Herman Enciclopédia",1997,"Natal",2,6,19,8.7,10,"tt4077898","tt0118337"
"Herman Enciclopédia",1997,"Enciclopédia Mundial",2,7,20,8.8,9,"tt4077900","tt0118337"
"Herman Enciclopédia",1997,"As Modas (In e Out)",2,8,21,8.4,10,"tt4077904","tt0118337"
"Herman Enciclopédia",1997,"Cinema",2,9,22,8.8,10,"tt4077910","tt0118337"
"Herman Enciclopédia",1997,"Enciclopédia Infantil",2,10,23,8.8,10,"tt4077922","tt0118337"
"Herman Enciclopédia",1997,"Enciclopédia Interativa",2,11,24,8.7,10,"tt4077916","tt0118337"
"Herman Enciclopédia",1997,"Enciclopédia Interativa (Agora sem Sexo)",2,12,25,8.6,10,"tt4077924","tt0118337"
"Herman Enciclopédia",1997,"Religiões (Para Acabar de Vez Com a Herman Enciclopédia)",2,13,26,8.8,10,"tt4077928","tt0118337"
