"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Stories from My Gay Grandparents",2024,"EMERGENCY! WE'RE COMING OUT!",1,1,1,8.5,12,"tt29382252","tt14537896"
"Stories from My Gay Grandparents",2024,"The Village People",1,2,2,8.6,7,"tt29382335","tt14537896"
"Stories from My Gay Grandparents",2024,"Bucks and Beavers",1,3,3,8.5,6,"tt29382361","tt14537896"
"Stories from My Gay Grandparents",2024,"Flag me to Filth",1,4,4,8.5,6,"tt29420275","tt14537896"
"Stories from My Gay Grandparents",2024,"Slur Thing!",1,5,5,8.5,6,"tt29420285","tt14537896"
"Stories from My Gay Grandparents",2024,"Baring It All",1,6,6,8.5,6,"tt29420298","tt14537896"
"Stories from My Gay Grandparents",2024,"Cyrano She Betta Don't!",1,7,7,8.5,6,"tt29420305","tt14537896"
"Stories from My Gay Grandparents",2024,"Dodging Balls",1,8,8,8.5,6,"tt29420365","tt14537896"
"Stories from My Gay Grandparents",2024,"This Shit is Bananas",1,9,9,8.5,6,"tt29420371","tt14537896"
"Stories from My Gay Grandparents",2024,"Separately Together",1,10,10,8.5,6,"tt29420378","tt14537896"
