"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"The Goldbergs",2013,"The Circle of Driving",1,1,1,7.3,782,"tt2925856","tt2712740"
"The Goldbergs",2013,"Daddy Daughter Day",1,2,2,7.4,630,"tt3138528","tt2712740"
"The Goldbergs",2013,"Mini Murray",1,3,3,7.6,584,"tt3147878","tt2712740"
"The Goldbergs",2013,"Why're You Hitting Yourself?",1,4,4,7.5,537,"tt3196962","tt2712740"
"The Goldbergs",2013,"The Ring",1,5,5,7.7,535,"tt3147882","tt2712740"
"The Goldbergs",2013,"Who Are You Going to Telephone?",1,6,6,7.9,533,"tt3210774","tt2712740"
"The Goldbergs",2013,"Call Me When You Get There",1,7,7,7.9,521,"tt3218126","tt2712740"
"The Goldbergs",2013,"The Kremps",1,8,8,7.9,562,"tt3218128","tt2712740"
"The Goldbergs",2013,"Stop Arguing & Start Thanking",1,9,9,7.5,485,"tt3233668","tt2712740"
"The Goldbergs",2013,"Shopping",1,10,10,7.7,482,"tt3233670","tt2712740"
"The Goldbergs",2013,"Kara-Te",1,11,11,8,500,"tt3233676","tt2712740"
"The Goldbergs",2013,"You're Under Foot",1,12,12,7.5,458,"tt3233678","tt2712740"
"The Goldbergs",2013,"The Other Smother",1,13,13,7.9,458,"tt3233682","tt2712740"
"The Goldbergs",2013,"You Opened the Door",1,14,14,8.1,479,"tt3311490","tt2712740"
"The Goldbergs",2013,"Muscles Mirsky",1,15,15,7.8,448,"tt3311492","tt2712740"
"The Goldbergs",2013,"Goldbergs Never Say Die!",1,16,16,8.2,503,"tt3311510","tt2712740"
"The Goldbergs",2013,"Lame Gretzky",1,17,17,7.6,436,"tt3311498","tt2712740"
"The Goldbergs",2013,"For Your Own Good",1,18,18,7.9,444,"tt3311496","tt2712740"
"The Goldbergs",2013,"The President's Fitness Test",1,19,19,7.8,452,"tt3311500","tt2712740"
"The Goldbergs",2013,"You're Not Invited",1,20,20,8,450,"tt3311512","tt2712740"
"The Goldbergs",2013,"The Age of Darkness",1,21,21,7.9,450,"tt3514282","tt2712740"
"The Goldbergs",2013,"A Wrestler Called Goldberg",1,22,22,8,463,"tt3311502","tt2712740"
"The Goldbergs",2013,"Livin' on a Prayer",1,23,23,8.6,545,"tt3311528","tt2712740"
"The Goldbergs",2013,"Love Is a Mix Tape",2,1,24,8.2,503,"tt3721344","tt2712740"
"The Goldbergs",2013,"Mama Drama",2,2,25,7.7,450,"tt3908744","tt2712740"
"The Goldbergs",2013,"The Facts of Bleeping Life",2,3,26,8,454,"tt3967202","tt2712740"
"The Goldbergs",2013,"Shall We Play a Game?",2,4,27,7.8,436,"tt3967064","tt2712740"
"The Goldbergs",2013,"Family Takes Care of Beverly",2,5,28,7.8,434,"tt4066950","tt2712740"
"The Goldbergs",2013,"Big Baby Ball",2,6,29,8,435,"tt4030172","tt2712740"
"The Goldbergs",2013,"A Goldberg Thanksgiving",2,7,30,7.9,436,"tt4097162","tt2712740"
"The Goldbergs",2013,"I Rode a Hoverboard!",2,8,31,7.8,438,"tt4009714","tt2712740"
"The Goldbergs",2013,"The Most Handsome Boy on the Planet",2,9,32,7.6,417,"tt4097004","tt2712740"
"The Goldbergs",2013,"DannyDonnieJoeyJonJordan",2,10,33,8.2,455,"tt4118588","tt2712740"
"The Goldbergs",2013,"The Darryl Dawkins Dance",2,11,34,8.3,479,"tt4109672","tt2712740"
"The Goldbergs",2013,"Cowboy Country",2,12,35,8.2,443,"tt4143694","tt2712740"
"The Goldbergs",2013,"Van People",2,13,36,8,416,"tt4143700","tt2712740"
"The Goldbergs",2013,"Barry Goldberg's Day Off",2,14,37,8.8,731,"tt4143702","tt2712740"
"The Goldbergs",2013,"Happy Mom Happy Life",2,15,38,8,431,"tt4143704","tt2712740"
"The Goldbergs",2013,"The Lost Boy",2,16,39,8,411,"tt4143708","tt2712740"
"The Goldbergs",2013,"The Adam Bomb",2,17,40,7.9,392,"tt4143712","tt2712740"
"The Goldbergs",2013,"I Drank the Mold!",2,18,41,7.7,389,"tt4143698","tt2712740"
"The Goldbergs",2013,"La Biblioteca Es Libros?",2,19,42,7.6,391,"tt4143710","tt2712740"
"The Goldbergs",2013,"Just Say No",2,20,43,7.7,407,"tt4143706","tt2712740"
"The Goldbergs",2013,"As You Wish",2,21,44,7.6,377,"tt4624052","tt2712740"
"The Goldbergs",2013,"Dance Party USA",2,22,45,7.8,382,"tt4143714","tt2712740"
"The Goldbergs",2013,"Bill/Murray",2,23,46,7.8,379,"tt4143718","tt2712740"
"The Goldbergs",2013,"Goldbergs Feel Hard",2,24,47,8.1,410,"tt4143720","tt2712740"
"The Goldbergs",2013,"A Kick-Ass Risky Business Party",3,1,48,7.9,432,"tt4818570","tt2712740"
"The Goldbergs",2013,"A Chorus Lie",3,2,49,7.5,398,"tt4970480","tt2712740"
"The Goldbergs",2013,"Jimmy 5 Is Alive",3,3,50,7.5,383,"tt4995698","tt2712740"
"The Goldbergs",2013,"I Caddyshacked the Pool",3,4,51,7.6,394,"tt5017308","tt2712740"
"The Goldbergs",2013,"Boy Barry",3,5,52,8,407,"tt5046470","tt2712740"
"The Goldbergs",2013,"Couples Costume",3,6,53,8.1,412,"tt5117268","tt2712740"
"The Goldbergs",2013,"Lucky",3,7,54,7.9,385,"tt5132682","tt2712740"
"The Goldbergs",2013,"In Conclusion Thanksgiving",3,8,55,7.9,402,"tt5030802","tt2712740"
"The Goldbergs",2013,"Wingmom",3,9,56,7.4,377,"tt5192032","tt2712740"
"The Goldbergs",2013,"A Christmas Story",3,10,57,7.9,399,"tt5140288","tt2712740"
"The Goldbergs",2013,"The Tasty Boys",3,11,58,7.7,399,"tt5205180","tt2712740"
"The Goldbergs",2013,"Baio and Switch",3,12,59,7.6,386,"tt5205124","tt2712740"
"The Goldbergs",2013,"Double Dare",3,13,60,7.8,380,"tt5252576","tt2712740"
"The Goldbergs",2013,"Lainey Loves Lionel",3,14,61,8,390,"tt5230528","tt2712740"
"The Goldbergs",2013,"Weird Al",3,15,62,7.6,398,"tt5290386","tt2712740"
"The Goldbergs",2013,"Edward 'Eddie the Eagle' Edwards",3,16,63,7.4,363,"tt5328298","tt2712740"
"The Goldbergs",2013,"The Dirty Dancing Dance",3,17,64,8.1,400,"tt5339064","tt2712740"
"The Goldbergs",2013,"12 Tapes for a Penny",3,18,65,7.8,357,"tt5351782","tt2712740"
"The Goldbergs",2013,"Magic Is Real",3,19,66,7.5,360,"tt5372010","tt2712740"
"The Goldbergs",2013,"Dungeons and Dragons Anyone?",3,20,67,7.7,365,"tt5441910","tt2712740"
"The Goldbergs",2013,"Rush",3,21,68,7.9,382,"tt5459662","tt2712740"
"The Goldbergs",2013,"Smother's Day",3,22,69,7.9,359,"tt5513082","tt2712740"
"The Goldbergs",2013,"Big Orange",3,23,70,7.7,379,"tt5633484","tt2712740"
"The Goldbergs",2013,"Have a Summer",3,24,71,8.1,382,"tt5633490","tt2712740"
"The Goldbergs",2013,"Breakfast Club",4,1,72,7.9,429,"tt5530744","tt2712740"
"The Goldbergs",2013,"I Heart Video Dating",4,2,73,7.4,368,"tt5948920","tt2712740"
"The Goldbergs",2013,"George! George Glass!",4,3,74,7.5,354,"tt5960744","tt2712740"
"The Goldbergs",2013,"Crazy Calls",4,4,75,7.5,364,"tt5989212","tt2712740"
"The Goldbergs",2013,"Stefan King",4,5,76,7.8,377,"tt6057356","tt2712740"
"The Goldbergs",2013,"Recipe for Death II: Kiss the Cook",4,6,77,7.6,357,"tt6128118","tt2712740"
"The Goldbergs",2013,"Ho-ly K.I.T.T.",4,7,78,7.5,368,"tt6180446","tt2712740"
"The Goldbergs",2013,"The Greatest Musical Ever Written",4,8,79,7.3,355,"tt6276744","tt2712740"
"The Goldbergs",2013,"Globetrotters",4,9,80,7.2,351,"tt6276946","tt2712740"
"The Goldbergs",2013,"Han Ukkah Solo",4,10,81,7.4,344,"tt6191994","tt2712740"
"The Goldbergs",2013,"O Captain! My Captain!",4,11,82,7.6,350,"tt6204588","tt2712740"
"The Goldbergs",2013,"Snow Day",4,12,83,7.7,355,"tt6371104","tt2712740"
