"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Flash Forward",1995,"No More Good Days",1,1,1,7.4,12,"tt1100322","tt0115173"
"Flash Forward",1995,"I'm OK You're a Jerk",1,2,2,8.7,9,"tt1100324","tt0115173"
"Flash Forward",1995,"House Party",1,3,3,7.7,10,"tt0579942","tt0115173"
"Flash Forward",1995,"Cool Book",1,4,4,7.9,17,"tt0911690","tt0115173"
"Flash Forward",1995,"On Your Toes",1,5,5,8,8,"tt1100327","tt0115173"
"Flash Forward",1995,"Speechless",1,6,6,8.2,8,"tt0579947","tt0115173"
"Flash Forward",1995,"Scalpers",1,7,7,8.6,8,"tt0801930","tt0115173"
"Flash Forward",1995,"Dog Day After Lunch",1,8,8,8.2,8,"tt1100328","tt0115173"
"Flash Forward",1995,"Makeover",1,9,9,8,8,"tt1100329","tt0115173"
"Flash Forward",1995,"That's My Baby",1,10,10,8.4,10,"tt0801931","tt0115173"
"Flash Forward",1995,"Double Bill",1,11,11,6.5,16,"tt0579940","tt0115173"
"Flash Forward",1995,"Maltese Chicken",1,12,12,8.4,8,"tt0805267","tt0115173"
"Flash Forward",1995,"Flossed in the Woods",1,13,13,8.9,10,"tt0801926","tt0115173"
"Flash Forward",1995,"Crime and Punishment",1,14,14,8.4,8,"tt1100323","tt0115173"
"Flash Forward",1995,"Good Sports",1,15,15,8.2,8,"tt0801928","tt0115173"
"Flash Forward",1995,"Love Letters",1,16,16,8.4,8,"tt0801929","tt0115173"
"Flash Forward",1995,"Presents",1,17,17,7.3,10,"tt0579944","tt0115173"
"Flash Forward",1995,"Mudpack",1,19,18,7.8,11,"tt0579943","tt0115173"
"Flash Forward",1995,"Skate Bait",1,21,19,6.8,13,"tt0579946","tt0115173"
"Flash Forward",1995,"Saboteurs",1,23,20,8.2,18,"tt0579945","tt0115173"
"Flash Forward",1995,"Fright Night",1,25,21,7.8,8,"tt0579941","tt0115173"
"Flash Forward",1995,"Curtain Call",1,26,22,8.2,14,"tt0801925","tt0115173"
