"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Sex and the City",1998,"Sex and the City",1,1,1,7.3,1626,"tt0698663","tt0159206"
"Sex and the City",1998,"Models and Mortals",1,2,2,7.3,1264,"tt0698649","tt0159206"
"Sex and the City",1998,"Bay of Married Pigs",1,3,3,7.4,1139,"tt0698618","tt0159206"
"Sex and the City",1998,"Valley of the Twenty-Something Guys",1,4,4,7.5,1113,"tt0698697","tt0159206"
"Sex and the City",1998,"The Power of Female Sex",1,5,5,7.4,1047,"tt0698688","tt0159206"
"Sex and the City",1998,"Secret Sex",1,6,6,7.3,1006,"tt0698661","tt0159206"
"Sex and the City",1998,"The Monogamists",1,7,7,7.2,974,"tt0698685","tt0159206"
"Sex and the City",1998,"Three's a Crowd",1,8,8,7.4,950,"tt0698692","tt0159206"
"Sex and the City",1998,"The Turtle and the Hare",1,9,9,7.3,950,"tt0698690","tt0159206"
"Sex and the City",1998,"The Baby Shower",1,10,10,7.5,955,"tt0698670","tt0159206"
"Sex and the City",1998,"The Drought",1,11,11,7.6,951,"tt0698679","tt0159206"
"Sex and the City",1998,"Oh Come All Ye Faithful",1,12,12,7.5,942,"tt0698652","tt0159206"
"Sex and the City",1998,"Take Me Out to the Ball Game",2,1,13,7.6,947,"tt0698667","tt0159206"
"Sex and the City",1998,"The Awful Truth",2,2,14,7.3,869,"tt0698669","tt0159206"
"Sex and the City",1998,"The Freak Show",2,3,15,7.5,874,"tt0698680","tt0159206"
"Sex and the City",1998,"They Shoot Single People Don't They?",2,4,16,7.6,908,"tt0698691","tt0159206"
"Sex and the City",1998,"Four Women and a Funeral",2,5,17,7.2,834,"tt0698635","tt0159206"
"Sex and the City",1998,"The Cheating Curve",2,6,18,7.3,816,"tt0698675","tt0159206"
"Sex and the City",1998,"The Chicken Dance",2,7,19,7.4,813,"tt0698676","tt0159206"
"Sex and the City",1998,"The Man the Myth the Viagra",2,8,20,7.8,917,"tt0698684","tt0159206"
"Sex and the City",1998,"Old Dogs New Dicks",2,9,21,7.3,810,"tt0698653","tt0159206"
"Sex and the City",1998,"The Caste System",2,10,22,7.5,799,"tt0698673","tt0159206"
"Sex and the City",1998,"Evolution",2,11,23,7.4,811,"tt0698633","tt0159206"
"Sex and the City",1998,"La Douleur Exquise!",2,12,24,7.8,867,"tt0698645","tt0159206"
