"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Journey to a Dream",2012,"Pilot",1,1,1,9.9,20,"tt2171536","tt2165920"
"Journey to a Dream",2012,"Getting It Back Together",1,2,2,9.9,21,"tt2269828","tt2165920"
"Journey to a Dream",2012,"Tommy and Anthony",1,3,3,9.9,23,"tt2269914","tt2165920"
"Journey to a Dream",2012,"Begginnings",1,4,4,10,12,"tt2325394","tt2165920"
"Journey to a Dream",2012,"One Bad Start",1,5,5,9.1,12,"tt2332210","tt2165920"
"Journey to a Dream",2012,"Ermione's Dream",1,6,6,10,10,"tt2332212","tt2165920"
"Journey to a Dream",2012,"Step Up 4 Day",1,7,7,8.8,10,"tt2332222","tt2165920"
"Journey to a Dream",2012,"Patrice Makes a Cast Dance",1,8,8,9.1,12,"tt2332228","tt2165920"
"Journey to a Dream",2012,"Tommy's Acting Grind",1,9,9,10,11,"tt2332232","tt2165920"
"Journey to a Dream",2012,"A Journey in the Making",1,10,10,9,13,"tt2332252","tt2165920"
