"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Abbott Elementary",2021,"Pilot",1,1,1,7.6,1775,"tt14459786","tt14218830"
"Abbott Elementary",2021,"Light Bulb",1,2,2,7.7,1465,"tt16156954","tt14218830"
"Abbott Elementary",2021,"Wishlist",1,3,3,7.8,1344,"tt15715994","tt14218830"
"Abbott Elementary",2021,"New Tech",1,4,4,7.5,1235,"tt16225576","tt14218830"
"Abbott Elementary",2021,"Student Transfer",1,5,5,7.7,1195,"tt16225578","tt14218830"
"Abbott Elementary",2021,"Gifted Program",1,6,6,7.7,1166,"tt15506942","tt14218830"
"Abbott Elementary",2021,"Art Teacher",1,7,7,7.5,1108,"tt16368968","tt14218830"
"Abbott Elementary",2021,"Work Family",1,8,8,8.4,1261,"tt16368970","tt14218830"
"Abbott Elementary",2021,"Step Class",1,9,9,7.9,1098,"tt16368974","tt14218830"
"Abbott Elementary",2021,"Open House",1,10,10,8,1045,"tt15940690","tt14218830"
"Abbott Elementary",2021,"Desking",1,11,11,8.1,1075,"tt16368978","tt14218830"
"Abbott Elementary",2021,"Ava vs. Superintendent",1,12,12,7.9,980,"tt16368980","tt14218830"
"Abbott Elementary",2021,"Zoo Balloon",1,13,13,8.2,1047,"tt15830326","tt14218830"
"Abbott Elementary",2021,"Development Day",2,1,14,8.1,1058,"tt18729070","tt14218830"
"Abbott Elementary",2021,"Wrong Delivery",2,2,15,7.9,940,"tt21412160","tt14218830"
"Abbott Elementary",2021,"Story Samurai",2,3,16,7.5,905,"tt21843438","tt14218830"
"Abbott Elementary",2021,"Principal's Office",2,4,17,7.8,888,"tt21934470","tt14218830"
"Abbott Elementary",2021,"Juice",2,5,18,7.4,884,"tt21871460","tt14218830"
"Abbott Elementary",2021,"Candy Zombies",2,6,19,8.3,1004,"tt21934478","tt14218830"
"Abbott Elementary",2021,"Attack Ad",2,7,20,7.8,831,"tt21934476","tt14218830"
"Abbott Elementary",2021,"Egg Drop",2,8,21,7.8,853,"tt21934482","tt14218830"
"Abbott Elementary",2021,"Sick Day",2,9,22,8.1,883,"tt21934480","tt14218830"
"Abbott Elementary",2021,"Holiday Hookah",2,10,23,8.1,894,"tt21934486","tt14218830"
"Abbott Elementary",2021,"Read-a-Thon",2,11,24,8,800,"tt21934484","tt14218830"
"Abbott Elementary",2021,"Fight",2,12,25,7.7,781,"tt21934488","tt14218830"
"Abbott Elementary",2021,"Fundraiser",2,13,26,8,810,"tt21934490","tt14218830"
"Abbott Elementary",2021,"Valentine's Day",2,14,27,8.2,807,"tt21934492","tt14218830"
"Abbott Elementary",2021,"Fire",2,15,28,7.7,774,"tt21934494","tt14218830"
"Abbott Elementary",2021,"Teacher Conference",2,16,29,8.5,941,"tt21934498","tt14218830"
"Abbott Elementary",2021,"Mural Arts",2,17,30,7.5,727,"tt21934496","tt14218830"
"Abbott Elementary",2021,"Teacher Appreciation",2,18,31,8,759,"tt21934500","tt14218830"
"Abbott Elementary",2021,"Festival",2,19,32,8.5,798,"tt21934502","tt14218830"
"Abbott Elementary",2021,"Educator of the Year",2,20,33,8.1,711,"tt21934506","tt14218830"
"Abbott Elementary",2021,"Mom",2,21,34,8.1,728,"tt21934510","tt14218830"
"Abbott Elementary",2021,"Franklin Institute",2,22,35,8.1,715,"tt21934514","tt14218830"
"Abbott Elementary",2021,"Career Day Part 1",3,1,36,8,702,"tt26031060","tt14218830"
"Abbott Elementary",2021,"Career Day Part 2",3,2,37,7.9,649,"tt30021390","tt14218830"
"Abbott Elementary",2021,"Gregory's Garden Goofballs",3,3,38,7.6,610,"tt30459876","tt14218830"
"Abbott Elementary",2021,"Smoking",3,4,39,8.2,718,"tt31121825","tt14218830"
"Abbott Elementary",2021,"Breakup",3,5,40,7.6,614,"tt31040304","tt14218830"
"Abbott Elementary",2021,"Willard R. Abbott",3,6,41,7.8,603,"tt31121827","tt14218830"
"Abbott Elementary",2021,"Librarian",3,7,42,8,574,"tt31121829","tt14218830"
"Abbott Elementary",2021,"Panel",3,8,43,7.5,555,"tt31121830","tt14218830"
"Abbott Elementary",2021,"Alex",3,9,44,7.5,452,"tt31121831","tt14218830"
"Abbott Elementary",2021,"2 Ava 2 Fest",3,10,45,7.6,471,"tt31121843","tt14218830"
"Abbott Elementary",2021,"Double Date",3,11,46,7.7,472,"tt31121845","tt14218830"
"Abbott Elementary",2021,"Mother's Day",3,12,47,7.6,438,"tt31121868","tt14218830"
"Abbott Elementary",2021,"Smith Playground",3,13,48,8,435,"tt31121883","tt14218830"
"Abbott Elementary",2021,"Party",3,14,49,8.6,508,"tt31121888","tt14218830"
