"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Prophet Joseph",2008,"Pilot",1,1,1,8.5,82,"tt6384698","tt3084150"
"Prophet Joseph",2008,"Episode #1.2",1,2,2,8,70,"tt6384700","tt3084150"
"Prophet Joseph",2008,"Episode #1.3",1,3,3,8.1,61,"tt6384712","tt3084150"
"Prophet Joseph",2008,"Episode #1.4",1,4,4,8.5,66,"tt6384714","tt3084150"
"Prophet Joseph",2008,"Episode #1.5",1,5,5,9.1,95,"tt6977712","tt3084150"
"Prophet Joseph",2008,"Episode #1.6",1,6,6,8.6,50,"tt6977742","tt3084150"
"Prophet Joseph",2008,"Episode #1.7",1,7,7,8.7,48,"tt6977744","tt3084150"
"Prophet Joseph",2008,"Episode #1.8",1,8,8,8.7,48,"tt6977754","tt3084150"
"Prophet Joseph",2008,"Episode #1.9",1,9,9,8.4,46,"tt6977756","tt3084150"
"Prophet Joseph",2008,"Episode #1.10",1,10,10,8.6,46,"tt6977882","tt3084150"
"Prophet Joseph",2008,"Episode #1.11",1,11,11,8.2,46,"tt6977904","tt3084150"
"Prophet Joseph",2008,"Episode #1.12",1,12,12,8.4,46,"tt6977908","tt3084150"
"Prophet Joseph",2008,"Episode #1.13",1,13,13,8.3,44,"tt6977910","tt3084150"
"Prophet Joseph",2008,"Episode #1.14",1,14,14,8.3,44,"tt6977918","tt3084150"
"Prophet Joseph",2008,"Episode #1.15",1,15,15,8.2,43,"tt6977922","tt3084150"
"Prophet Joseph",2008,"Episode #1.16",1,16,16,8.5,44,"tt6977926","tt3084150"
"Prophet Joseph",2008,"Episode #1.17",1,17,17,8.4,44,"tt6977930","tt3084150"
"Prophet Joseph",2008,"Episode #1.18",1,18,18,8.4,44,"tt6977978","tt3084150"
"Prophet Joseph",2008,"Episode #1.19",1,19,19,8.1,44,"tt6978008","tt3084150"
"Prophet Joseph",2008,"Episode #1.20",1,20,20,8.3,44,"tt6978046","tt3084150"
"Prophet Joseph",2008,"Episode #1.21",1,21,21,8.2,43,"tt6978080","tt3084150"
"Prophet Joseph",2008,"Episode #1.22",1,22,22,8.1,44,"tt6978130","tt3084150"
"Prophet Joseph",2008,"Episode #1.23",1,23,23,8.5,45,"tt6978146","tt3084150"
"Prophet Joseph",2008,"Episode #1.24",1,24,24,8.5,44,"tt6978144","tt3084150"
"Prophet Joseph",2008,"Episode #1.25",1,25,25,8.2,45,"tt6978148","tt3084150"
"Prophet Joseph",2008,"Episode #1.26",1,26,26,8.1,43,"tt6978158","tt3084150"
"Prophet Joseph",2008,"Episode #1.27",1,27,27,8.2,44,"tt6978152","tt3084150"
"Prophet Joseph",2008,"Episode #1.28",1,28,28,8.1,44,"tt6978156","tt3084150"
"Prophet Joseph",2008,"Episode #1.29",1,29,29,8,44,"tt6978164","tt3084150"
"Prophet Joseph",2008,"Episode #1.30",1,30,30,8.1,45,"tt6978166","tt3084150"
"Prophet Joseph",2008,"Episode #1.31",1,31,31,8.2,44,"tt6978172","tt3084150"
"Prophet Joseph",2008,"Episode #1.32",1,32,32,8.1,43,"tt6978168","tt3084150"
"Prophet Joseph",2008,"Episode #1.33",1,33,33,8.2,43,"tt6978190","tt3084150"
"Prophet Joseph",2008,"Episode #1.34",1,34,34,8.1,45,"tt6978174","tt3084150"
"Prophet Joseph",2008,"Episode #1.35",1,35,35,8.1,44,"tt6978176","tt3084150"
"Prophet Joseph",2008,"Episode #1.36",1,36,36,8.5,46,"tt6978196","tt3084150"
"Prophet Joseph",2008,"Episode #1.37",1,37,37,8.3,46,"tt6978182","tt3084150"
"Prophet Joseph",2008,"Episode #1.38",1,38,38,8.7,49,"tt6978186","tt3084150"
"Prophet Joseph",2008,"Episode #1.39",1,39,39,8.6,48,"tt6978204","tt3084150"
"Prophet Joseph",2008,"Episode #1.40",1,40,40,8.4,46,"tt6978180","tt3084150"
"Prophet Joseph",2008,"Episode #1.41",1,41,41,8.4,49,"tt6978212","tt3084150"
"Prophet Joseph",2008,"Episode #1.42",1,42,42,8.4,48,"tt6978192","tt3084150"
"Prophet Joseph",2008,"Episode #1.43",1,43,43,8.5,52,"tt6978202","tt3084150"
"Prophet Joseph",2008,"Episode #1.44",1,44,44,8.6,53,"tt6978206","tt3084150"
"Prophet Joseph",2008,"Episode #1.45",1,45,45,9.3,114,"tt6978188","tt3084150"
