"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"The 100",2014,"Pilot",1,1,1,7.3,6951,"tt2912494","tt2661044"
"The 100",2014,"Earth Skills",1,2,2,7.3,5633,"tt3143980","tt2661044"
"The 100",2014,"Earth Kills",1,3,3,7.7,5350,"tt3143986","tt2661044"
"The 100",2014,"Murphy's Law",1,4,4,7.7,5128,"tt3204812","tt2661044"
"The 100",2014,"Twilight's Last Gleaming",1,5,5,8,5021,"tt3231760","tt2661044"
"The 100",2014,"His Sister's Keeper",1,6,6,7.8,4869,"tt3281866","tt2661044"
"The 100",2014,"Contents Under Pressure",1,7,7,8,4795,"tt3364956","tt2661044"
"The 100",2014,"Day Trip",1,8,8,7.7,4816,"tt3361356","tt2661044"
"The 100",2014,"Unity Day",1,9,9,8.1,4703,"tt3414460","tt2661044"
"The 100",2014,"I Am Become Death",1,10,10,8.1,4686,"tt3395540","tt2661044"
"The 100",2014,"The Calm",1,11,11,7.8,4557,"tt3403820","tt2661044"
"The 100",2014,"We Are Grounders: Part 1",1,12,12,8.3,4769,"tt3460414","tt2661044"
"The 100",2014,"We Are Grounders: Part 2",1,13,13,8.8,5600,"tt3546818","tt2661044"
"The 100",2014,"The 48",2,1,14,8.2,4814,"tt3721014","tt2661044"
"The 100",2014,"Inclement Weather",2,2,15,8.1,4465,"tt3908490","tt2661044"
"The 100",2014,"Reapercussions",2,3,16,8.1,4325,"tt3960198","tt2661044"
"The 100",2014,"Many Happy Returns",2,4,17,8.1,4344,"tt3967166","tt2661044"
"The 100",2014,"Human Trials",2,5,18,8.4,4581,"tt3967172","tt2661044"
"The 100",2014,"Fog of War",2,6,19,8.2,4376,"tt3970230","tt2661044"
"The 100",2014,"Long Into an Abyss",2,7,20,8.4,4502,"tt3970232","tt2661044"
"The 100",2014,"Spacewalker",2,8,21,8.8,5493,"tt3970236","tt2661044"
"The 100",2014,"Remember Me",2,9,22,8.1,4306,"tt3970238","tt2661044"
"The 100",2014,"Survival of the Fittest",2,10,23,8.1,4271,"tt3986334","tt2661044"
"The 100",2014,"Coup de Grâce",2,11,24,8.6,4529,"tt3986336","tt2661044"
"The 100",2014,"Rubicon",2,12,25,8.4,4386,"tt3986340","tt2661044"
"The 100",2014,"Resurrection",2,13,26,8.5,4459,"tt3986342","tt2661044"
"The 100",2014,"Bodyguard of Lies",2,14,27,8.7,5150,"tt3986348","tt2661044"
"The 100",2014,"Blood Must Have Blood: Part 1",2,15,28,8.7,5081,"tt3986344","tt2661044"
"The 100",2014,"Blood Must Have Blood: Part 2",2,16,29,9.2,6984,"tt3986350","tt2661044"
"The 100",2014,"Wanheda: Part 1",3,1,30,7.8,5693,"tt4346790","tt2661044"
"The 100",2014,"Wanheda: Part 2",3,2,31,8.1,5267,"tt4731490","tt2661044"
"The 100",2014,"Ye Who Enter Here",3,3,32,8.6,6144,"tt4731494","tt2661044"
"The 100",2014,"Watch the Thrones",3,4,33,8.4,5710,"tt4731492","tt2661044"
"The 100",2014,"Hakeldama",3,5,34,7.9,5094,"tt4731496","tt2661044"
"The 100",2014,"Bitter Harvest",3,6,35,8,5297,"tt4731498","tt2661044"
"The 100",2014,"Thirteen",3,7,36,6.9,12844,"tt4731502","tt2661044"
"The 100",2014,"Terms and Conditions",3,8,37,6.9,9393,"tt4799894","tt2661044"
"The 100",2014,"Stealing Fire",3,9,38,7.1,8804,"tt4799896","tt2661044"
"The 100",2014,"Fallen",3,10,39,7.2,8373,"tt4799898","tt2661044"
"The 100",2014,"Nevermore",3,11,40,7.6,8832,"tt4799902","tt2661044"
"The 100",2014,"Demons",3,12,41,7.2,7147,"tt4799900","tt2661044"
"The 100",2014,"Join or Die",3,13,42,7.5,6818,"tt4799908","tt2661044"
"The 100",2014,"Red Sky at Morning",3,14,43,7.5,6466,"tt5242868","tt2661044"
"The 100",2014,"Perverse Instantiation: Part One",3,15,44,7.7,6726,"tt5073498","tt2661044"
"The 100",2014,"Perverse Instantiation: Part Two",3,16,45,7.9,6249,"tt5289986","tt2661044"
"The 100",2014,"Echoes",4,1,46,7.6,4193,"tt5540928","tt2661044"
"The 100",2014,"Heavy Lies the Crown",4,2,47,7.6,3474,"tt5904036","tt2661044"
"The 100",2014,"The Four Horsemen",4,3,48,7.9,3629,"tt6009796","tt2661044"
"The 100",2014,"A Lie Guarded",4,4,49,7.9,3205,"tt6031686","tt2661044"
"The 100",2014,"The Tinder Box",4,5,50,8.1,3046,"tt6035900","tt2661044"
"The 100",2014,"We Will Rise",4,6,51,7.7,2777,"tt6075396","tt2661044"
"The 100",2014,"Gimme Shelter",4,7,52,7.7,2739,"tt6114888","tt2661044"
"The 100",2014,"God Complex",4,8,53,8,2724,"tt6134090","tt2661044"
"The 100",2014,"DNR",4,9,54,7.9,2638,"tt6181020","tt2661044"
"The 100",2014,"Die All Die Merrily",4,10,55,9.1,4072,"tt6681358","tt2661044"
"The 100",2014,"The Other Side",4,11,56,8.1,2776,"tt6181030","tt2661044"
"The 100",2014,"The Chosen",4,12,57,8.6,3073,"tt6181034","tt2661044"
"The 100",2014,"Praimfaya",4,13,58,9.1,4592,"tt6181036","tt2661044"
"The 100",2014,"Eden",5,1,59,8.5,3983,"tt6633090","tt2661044"
"The 100",2014,"Red Queen",5,2,60,8.6,3434,"tt7164068","tt2661044"
"The 100",2014,"Sleeping Giants",5,3,61,8.8,3464,"tt7164070","tt2661044"
"The 100",2014,"Pandora's Box",5,4,62,8.4,2925,"tt7214516","tt2661044"
"The 100",2014,"Shifting Sands",5,5,63,8.1,2653,"tt7228342","tt2661044"
"The 100",2014,"Exit Wounds",5,6,64,8,2501,"tt7228346","tt2661044"
"The 100",2014,"Acceptable Losses",5,7,65,8,2397,"tt7228352","tt2661044"
"The 100",2014,"How We Get to Peace",5,8,66,8.3,2466,"tt7228358","tt2661044"
"The 100",2014,"Sic Semper Tyrannis",5,9,67,8.4,2470,"tt7228356","tt2661044"
"The 100",2014,"The Warriors Will",5,10,68,8,2351,"tt7228362","tt2661044"
"The 100",2014,"The Dark Year",5,11,69,8.2,2447,"tt7228364","tt2661044"
"The 100",2014,"Damocles: Part One",5,12,70,8.7,2933,"tt7228370","tt2661044"
"The 100",2014,"Damocles: Part Two",5,13,71,9.5,6333,"tt7228366","tt2661044"
"The 100",2014,"Sanctum",6,1,72,8.4,3685,"tt8422676","tt2661044"
"The 100",2014,"Red Sun Rising",6,2,73,8.3,3089,"tt8883538","tt2661044"
"The 100",2014,"The Children of Gabriel",6,3,74,8.1,2891,"tt9275110","tt2661044"
"The 100",2014,"The Face Behind the Glass",6,4,75,8.3,2922,"tt9297040","tt2661044"
"The 100",2014,"The Gospel of Josephine",6,5,76,8.5,2882,"tt9317300","tt2661044"
"The 100",2014,"Memento Mori",6,6,77,8,2464,"tt9330104","tt2661044"
"The 100",2014,"Nevermind",6,7,78,8.2,2728,"tt9243844","tt2661044"
"The 100",2014,"The Old Man and the Anomaly",6,8,79,8,2289,"tt9348158","tt2661044"
"The 100",2014,"What You Take with You",6,9,80,8.1,2298,"tt9348162","tt2661044"
"The 100",2014,"Matryoshka",6,10,81,8.2,2357,"tt9348164","tt2661044"
"The 100",2014,"Ashes to Ashes",6,11,82,8.1,2093,"tt9348166","tt2661044"
"The 100",2014,"Adjustment Protocol",6,12,83,8.5,2273,"tt9348168","tt2661044"
"The 100",2014,"The Blood of Sanctum",6,13,84,8.1,2340,"tt9348172","tt2661044"
"The 100",2014,"From the Ashes",7,1,85,7.6,2828,"tt10233864","tt2661044"
"The 100",2014,"The Garden",7,2,86,8,2564,"tt10441290","tt2661044"
"The 100",2014,"False Gods",7,3,87,7.3,2267,"tt10449344","tt2661044"
"The 100",2014,"Hesperides",7,4,88,7.8,2229,"tt10457864","tt2661044"
"The 100",2014,"Welcome to Bardo",7,5,89,8.4,2506,"tt10772106","tt2661044"
"The 100",2014,"Nakara",7,6,90,7.5,2115,"tt10772114","tt2661044"
"The 100",2014,"The Queen's Gambit",7,7,91,7.5,2120,"tt10772116","tt2661044"
"The 100",2014,"Anaconda",7,8,92,9,3971,"tt10772120","tt2661044"
"The 100",2014,"The Flock",7,9,93,7.7,2068,"tt10772126","tt2661044"
"The 100",2014,"A Little Sacrifice",7,10,94,8,2109,"tt10772130","tt2661044"
"The 100",2014,"Etherea",7,11,95,7.5,2193,"tt10772136","tt2661044"
"The 100",2014,"The Stranger",7,12,96,7.6,1994,"tt10772140","tt2661044"
"The 100",2014,"Blood Giant",7,13,97,4.8,5133,"tt10772142","tt2661044"
"The 100",2014,"A Sort of Homecoming",7,14,98,6.1,2776,"tt10772148","tt2661044"
"The 100",2014,"The Dying of the Light",7,15,99,6.5,2457,"tt10772150","tt2661044"
"The 100",2014,"The Last War",7,16,100,6.7,4245,"tt10772152","tt2661044"
