"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Blue Mountain State",2010,"It's Called Hazing Look It Up!",1,1,1,7.4,731,"tt1501844","tt1344204"
"Blue Mountain State",2010,"Promise Ring",1,2,2,7.3,580,"tt1586274","tt1344204"
"Blue Mountain State",2010,"Pocket P***y",1,3,3,8,631,"tt1588504","tt1344204"
"Blue Mountain State",2010,"Rivalry Weekend",1,4,4,7.5,501,"tt1488675","tt1344204"
"Blue Mountain State",2010,"There's Only One Second Best",1,5,5,7.4,485,"tt1592911","tt1344204"
"Blue Mountain State",2010,"Drug Olympics",1,6,6,8.3,564,"tt1599448","tt1344204"
"Blue Mountain State",2010,"The Legend of the Golden Arm",1,7,7,8,489,"tt1600236","tt1344204"
"Blue Mountain State",2010,"LAX",1,8,8,7.7,477,"tt1605844","tt1344204"
"Blue Mountain State",2010,"Midterms",1,9,9,8,489,"tt1586773","tt1344204"
"Blue Mountain State",2010,"Marathon Monday",1,10,10,8.5,541,"tt1600234","tt1344204"
"Blue Mountain State",2010,"Ransom",1,11,11,7.9,450,"tt1600235","tt1344204"
"Blue Mountain State",2010,"Piss Test",1,12,12,8.1,468,"tt1531132","tt1344204"
"Blue Mountain State",2010,"Bowl Game",1,13,13,8.3,479,"tt1619510","tt1344204"
"Blue Mountain State",2010,"Controversy",2,1,14,7.6,423,"tt1679357","tt1344204"
"Blue Mountain State",2010,"The Fingering",2,2,15,8,481,"tt1671021","tt1344204"
"Blue Mountain State",2010,"Born Again",2,3,16,8.1,435,"tt1678107","tt1344204"
"Blue Mountain State",2010,"Pay for Play",2,4,17,7.7,402,"tt1692534","tt1344204"
"Blue Mountain State",2010,"Pregnant",2,5,18,7.8,398,"tt1729410","tt1344204"
"Blue Mountain State",2010,"Nerds",2,6,19,7.6,396,"tt1724343","tt1344204"
"Blue Mountain State",2010,"Debra",2,7,20,8,414,"tt1730805","tt1344204"
"Blue Mountain State",2010,"Vision Quest",2,8,21,8,428,"tt1730806","tt1344204"
"Blue Mountain State",2010,"The Badger",2,9,22,7.9,379,"tt1730807","tt1344204"
"Blue Mountain State",2010,"Hockey",2,10,23,7.5,371,"tt1717256","tt1344204"
"Blue Mountain State",2010,"Drunk Tank",2,11,24,8,384,"tt1730804","tt1344204"
"Blue Mountain State",2010,"Trap Game",2,12,25,8.2,382,"tt1717257","tt1344204"
"Blue Mountain State",2010,"Riot",2,13,26,8.6,451,"tt1822452","tt1344204"
"Blue Mountain State",2010,"Dic Pics",3,1,27,8.4,452,"tt2048032","tt1344204"
"Blue Mountain State",2010,"The Captain",3,2,28,7.7,383,"tt2014508","tt1344204"
"Blue Mountain State",2010,"Thad's Back",3,3,29,8,369,"tt2058780","tt1344204"
"Blue Mountain State",2010,"The Peak",3,4,30,8,359,"tt2000694","tt1344204"
"Blue Mountain State",2010,"Training Day",3,5,31,7.8,344,"tt2014509","tt1344204"
"Blue Mountain State",2010,"Blackout",3,6,32,8.7,474,"tt2081643","tt1344204"
"Blue Mountain State",2010,"Superstition",3,7,33,7.7,345,"tt2070931","tt1344204"
"Blue Mountain State",2010,"Fun Facts",3,8,34,7.6,338,"tt2091520","tt1344204"
"Blue Mountain State",2010,"The C-Word",3,9,35,8.2,364,"tt2014507","tt1344204"
"Blue Mountain State",2010,"One Week",3,10,36,8,345,"tt1983061","tt1344204"
"Blue Mountain State",2010,"Death Penalty",3,11,37,8.2,344,"tt2048031","tt1344204"
"Blue Mountain State",2010,"The Corn Field",3,12,38,8.5,413,"tt2048033","tt1344204"
"Blue Mountain State",2010,"The Corn Field: Part 2",3,13,39,9.1,603,"tt2048034","tt1344204"
