"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Saturday Frightmares",2019,"The Black Box",1,1,1,9.7,28,"tt10451800","tt10448568"
"Saturday Frightmares",2019,"The Martian Gateway",1,2,2,9.7,28,"tt10460320","tt10448568"
"Saturday Frightmares",2019,"Ghost Writer",1,3,3,9.7,28,"tt10460410","tt10448568"
"Saturday Frightmares",2019,"The Frozen Woman",1,4,4,9.7,28,"tt10460526","tt10448568"
"Saturday Frightmares",2019,"The Carnivorous Vegetable",1,5,5,9.7,28,"tt10460606","tt10448568"
"Saturday Frightmares",2019,"Strange Dreams May Come",1,6,6,9.7,28,"tt10460750","tt10448568"
"Saturday Frightmares",2019,"Followed",1,7,7,9.7,29,"tt10525436","tt10448568"
"Saturday Frightmares",2019,"The Sarcophagus",1,8,8,9.7,29,"tt10639032","tt10448568"
"Saturday Frightmares",2019,"The Chiller",1,9,9,9.7,28,"tt10866204","tt10448568"
"Saturday Frightmares",2019,"The Hotel of Death",1,10,10,9.7,28,"tt10924856","tt10448568"
"Saturday Frightmares",2019,"The Stradivarius",1,11,11,9.7,28,"tt10928014","tt10448568"
"Saturday Frightmares",2019,"The Gift of Death",1,12,12,9.7,28,"tt12048320","tt10448568"
"Saturday Frightmares",2019,"Deadly Departed",2,1,13,9.7,27,"tt12050000","tt10448568"
"Saturday Frightmares",2019,"Portrait of Madness",2,2,14,9.7,27,"tt12050184","tt10448568"
"Saturday Frightmares",2019,"The Whisper in the Wind",2,3,15,9.7,27,"tt12061908","tt10448568"
"Saturday Frightmares",2019,"Queen of the Vampires",2,4,16,9.7,28,"tt12160830","tt10448568"
