"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Friday the 13th: The Series",1987,"The Inheritance",1,1,1,7.1,366,"tt0583343","tt0092357"
"Friday the 13th: The Series",1987,"The Poison Pen",1,2,2,6.4,265,"tt0583327","tt0092357"
"Friday the 13th: The Series",1987,"Cupid's Quiver",1,3,3,5.9,334,"tt0583307","tt0092357"
"Friday the 13th: The Series",1987,"A Cup of Time",1,4,4,6.7,251,"tt0583296","tt0092357"
"Friday the 13th: The Series",1987,"Hellowe'en",1,5,5,6.4,243,"tt0583318","tt0092357"
"Friday the 13th: The Series",1987,"The Great Montarro",1,6,6,6.3,205,"tt0583342","tt0092357"
"Friday the 13th: The Series",1987,"Doctor Jack",1,7,7,6.7,205,"tt0583309","tt0092357"
"Friday the 13th: The Series",1987,"Shadow Boxer",1,8,8,6.6,205,"tt0583332","tt0092357"
"Friday the 13th: The Series",1987,"Root of All Evil",1,9,9,6.7,196,"tt0583352","tt0092357"
"Friday the 13th: The Series",1987,"Tales of the Undead",1,10,10,7.2,204,"tt0583336","tt0092357"
"Friday the 13th: The Series",1987,"Scarecrow",1,11,11,7.4,216,"tt0583330","tt0092357"
"Friday the 13th: The Series",1987,"Faith Healer",1,12,12,7.2,288,"tt0583315","tt0092357"
"Friday the 13th: The Series",1987,"The Baron's Bride",1,13,13,7.4,188,"tt0583338","tt0092357"
"Friday the 13th: The Series",1987,"Bedazzled",1,14,14,6.4,171,"tt0583301","tt0092357"
"Friday the 13th: The Series",1987,"Vanity's Mirror",1,15,15,7.7,225,"tt0583359","tt0092357"
"Friday the 13th: The Series",1987,"Tattoo",1,16,16,6.6,176,"tt0583337","tt0092357"
"Friday the 13th: The Series",1987,"The Electrocutioner",1,17,17,6.8,160,"tt0583341","tt0092357"
"Friday the 13th: The Series",1987,"Brain Drain",1,18,18,6.9,168,"tt0583304","tt0092357"
"Friday the 13th: The Series",1987,"The Quilt of Hathor",1,19,19,6.8,174,"tt0583351","tt0092357"
"Friday the 13th: The Series",1987,"The Quilt of Hathor: The Awakening",1,20,20,6.8,161,"tt1086965","tt0092357"
"Friday the 13th: The Series",1987,"Double Exposure",1,21,21,7.6,174,"tt0583311","tt0092357"
"Friday the 13th: The Series",1987,"The Pirate's Promise",1,22,22,7,159,"tt0583347","tt0092357"
"Friday the 13th: The Series",1987,"Badge of Honor",1,23,23,6.1,148,"tt0583300","tt0092357"
"Friday the 13th: The Series",1987,"Pipe Dream",1,24,24,7.3,147,"tt0583326","tt0092357"
"Friday the 13th: The Series",1987,"What a Mother Wouldn't Do",1,25,25,7.1,152,"tt0583363","tt0092357"
"Friday the 13th: The Series",1987,"Bottle of Dreams",1,26,26,5.5,140,"tt0583303","tt0092357"
"Friday the 13th: The Series",1987,"Doorway to Hell",2,1,27,6.3,130,"tt0583310","tt0092357"
"Friday the 13th: The Series",1987,"The Voodoo Mambo",2,2,28,6.5,120,"tt0583357","tt0092357"
"Friday the 13th: The Series",1987,"And Now the News",2,3,29,7.3,134,"tt0583298","tt0092357"
"Friday the 13th: The Series",1987,"Tails I Live Heads You Die",2,4,30,7.5,128,"tt0583335","tt0092357"
"Friday the 13th: The Series",1987,"Symphony in B-Sharp",2,5,31,6.7,114,"tt0583334","tt0092357"
"Friday the 13th: The Series",1987,"Master of Disguise",2,6,32,7.2,121,"tt0583320","tt0092357"
"Friday the 13th: The Series",1987,"Wax Magic",2,7,33,7.2,124,"tt0583360","tt0092357"
"Friday the 13th: The Series",1987,"Read My Lips",2,8,34,7,119,"tt0583328","tt0092357"
"Friday the 13th: The Series",1987,"13 O'Clock",2,9,35,7.6,132,"tt0583295","tt0092357"
"Friday the 13th: The Series",1987,"Night Hunger",2,10,36,6.6,121,"tt0583324","tt0092357"
"Friday the 13th: The Series",1987,"The Sweetest Sting",2,11,37,7,117,"tt0583356","tt0092357"
"Friday the 13th: The Series",1987,"The Playhouse",2,12,38,7.4,146,"tt0583348","tt0092357"
"Friday the 13th: The Series",1987,"Eye of Death",2,13,39,7.1,123,"tt0583313","tt0092357"
"Friday the 13th: The Series",1987,"Face of Evil",2,14,40,6.5,124,"tt0583314","tt0092357"
"Friday the 13th: The Series",1987,"Better Off Dead",2,15,41,7.1,117,"tt0583302","tt0092357"
"Friday the 13th: The Series",1987,"Scarlet Cinema",2,16,42,7.2,119,"tt0583331","tt0092357"
"Friday the 13th: The Series",1987,"The Mephisto Ring",2,17,43,6.8,106,"tt0583346","tt0092357"
"Friday the 13th: The Series",1987,"A Friend to the End",2,18,44,6.8,112,"tt0583297","tt0092357"
"Friday the 13th: The Series",1987,"The Butcher",2,19,45,7.1,124,"tt0583339","tt0092357"
"Friday the 13th: The Series",1987,"Mesmer's Bauble",2,20,46,7.7,146,"tt0583353","tt0092357"
"Friday the 13th: The Series",1987,"Wedding in Black",2,21,47,7.3,108,"tt0583362","tt0092357"
"Friday the 13th: The Series",1987,"Wedding Bell Blues",2,22,48,6.9,109,"tt0583361","tt0092357"
"Friday the 13th: The Series",1987,"The Maestro",2,23,49,6.7,108,"tt0583345","tt0092357"
"Friday the 13th: The Series",1987,"The Shaman's Apprentice",2,24,50,6.7,104,"tt0583354","tt0092357"
"Friday the 13th: The Series",1987,"The Prisoner",2,25,51,7.1,108,"tt0583349","tt0092357"
"Friday the 13th: The Series",1987,"Coven of Darkness",2,26,52,6.7,105,"tt0583305","tt0092357"
"Friday the 13th: The Series",1987,"The Prophecies: Part 1",3,1,53,6.7,131,"tt0583350","tt0092357"
"Friday the 13th: The Series",1987,"The Prophecies: Part 2",3,2,54,6.1,52,"tt11802062","tt0092357"
"Friday the 13th: The Series",1987,"Demon Hunter",3,3,55,6.4,106,"tt0583308","tt0092357"
"Friday the 13th: The Series",1987,"Crippled Inside",3,4,56,7.8,146,"tt0583306","tt0092357"
"Friday the 13th: The Series",1987,"Stick It in Your Ear",3,5,57,7.2,108,"tt0583333","tt0092357"
"Friday the 13th: The Series",1987,"Bad Penny",3,6,58,7,104,"tt0583299","tt0092357"
"Friday the 13th: The Series",1987,"Hate on Your Dial",3,7,59,7.3,123,"tt0583317","tt0092357"
"Friday the 13th: The Series",1987,"Night Prey",3,8,60,7.3,108,"tt0583325","tt0092357"
"Friday the 13th: The Series",1987,"Femme Fatale",3,9,61,7.2,105,"tt0583316","tt0092357"
