"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"My Dress-Up Darling",2022,"Jibun to wa magyaku no sekai de ikite iru hito",1,1,1,7.9,839,"tt16654228","tt15765670"
"My Dress-Up Darling",2022,"Sassoku shiyokka?",1,2,2,7.9,822,"tt16975868","tt15765670"
"My Dress-Up Darling",2022,"Ja tsukiatchau?",1,3,3,7.8,710,"tt16988450","tt15765670"
"My Dress-Up Darling",2022,"Kore kanojo no toka?",1,4,4,8.5,828,"tt16988612","tt15765670"
"My Dress-Up Darling",2022,"Kono naka de ichiban ii chichibukuro da kara jan",1,5,5,8.3,705,"tt17511330","tt15765670"
"My Dress-Up Darling",2022,"Ma!?",1,6,6,7.7,640,"tt17516024","tt15765670"
"My Dress-Up Darling",2022,"Shukipi to ouchi dêto yaba",1,7,7,7.6,618,"tt17516038","tt15765670"
"My Dress-Up Darling",2022,"Gyakkô osusume desu",1,8,8,8,631,"tt17516058","tt15765670"
"My Dress-Up Darling",2022,"Shashin o mitara iroiro atta kara desu",1,9,9,7.3,585,"tt18251804","tt15765670"
"My Dress-Up Darling",2022,"Dare ni demo iroiro arun desu",1,10,10,8,600,"tt18453674","tt15765670"
"My Dress-Up Darling",2022,"Ore wa ima rabu hoteru ni imasu",1,11,11,8.9,919,"tt18664030","tt15765670"
"My Dress-Up Darling",2022,"Sono bisuku dôru wa koi o suru",1,12,12,8.5,655,"tt18935332","tt15765670"
