"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Animal Kingdom",2016,"Pilot",1,1,1,8,1276,"tt4916994","tt5574490"
"Animal Kingdom",2016,"We Don't Hurt People",1,2,2,8,910,"tt5580068","tt5574490"
"Animal Kingdom",2016,"Stay Close Stick Together",1,3,3,8,838,"tt5580070","tt5574490"
"Animal Kingdom",2016,"Dead to Me",1,4,4,8,772,"tt5580074","tt5574490"
"Animal Kingdom",2016,"Flesh Is Weak",1,5,5,8,751,"tt5580080","tt5574490"
"Animal Kingdom",2016,"Child Care",1,6,6,8.1,693,"tt5580088","tt5574490"
"Animal Kingdom",2016,"Goddamn Animals",1,7,7,8.3,731,"tt5580090","tt5574490"
"Animal Kingdom",2016,"Man In",1,8,8,8.3,698,"tt5580092","tt5574490"
"Animal Kingdom",2016,"Judas Kiss",1,9,9,8.9,793,"tt5580094","tt5574490"
"Animal Kingdom",2016,"What Have You Done",1,10,10,9,846,"tt5580096","tt5574490"
"Animal Kingdom",2016,"Eat What You Kill",2,1,11,8.1,630,"tt5866450","tt5574490"
"Animal Kingdom",2016,"Karma",2,2,12,8,573,"tt6340206","tt5574490"
"Animal Kingdom",2016,"Bleed for It",2,3,13,7.9,558,"tt6351700","tt5574490"
"Animal Kingdom",2016,"Broken Boards",2,4,14,8.2,564,"tt6374498","tt5574490"
"Animal Kingdom",2016,"Forgive Us Our Trespasses",2,5,15,8.6,585,"tt6378404","tt5574490"
"Animal Kingdom",2016,"Cry Havoc",2,6,16,8.9,614,"tt6378414","tt5574490"
"Animal Kingdom",2016,"Dig",2,7,17,8.5,555,"tt6378424","tt5574490"
"Animal Kingdom",2016,"Grace",2,8,18,8.1,527,"tt6378430","tt5574490"
"Animal Kingdom",2016,"Custody",2,9,19,8.2,516,"tt6378446","tt5574490"
"Animal Kingdom",2016,"Treasure",2,10,20,8.6,543,"tt6351698","tt5574490"
"Animal Kingdom",2016,"The Leopard",2,11,21,8.5,538,"tt6887628","tt5574490"
"Animal Kingdom",2016,"You Will Be Gutted",2,12,22,8.7,553,"tt6887636","tt5574490"
"Animal Kingdom",2016,"Betrayal",2,13,23,9.1,691,"tt6975126","tt5574490"
"Animal Kingdom",2016,"The Killing",3,1,24,8.5,638,"tt7186580","tt5574490"
"Animal Kingdom",2016,"In the Red",3,2,25,8.2,550,"tt7880680","tt5574490"
"Animal Kingdom",2016,"The Center Will Hold",3,3,26,8.2,526,"tt7941636","tt5574490"
"Animal Kingdom",2016,"Wolves",3,4,27,8.6,534,"tt7967172","tt5574490"
"Animal Kingdom",2016,"Prey",3,5,28,8,518,"tt8054536","tt5574490"
"Animal Kingdom",2016,"Broke from the Box",3,6,29,8.1,495,"tt8111968","tt5574490"
"Animal Kingdom",2016,"Low Man",3,7,30,8.2,497,"tt8111972","tt5574490"
"Animal Kingdom",2016,"Incoming",3,8,31,8.6,515,"tt8111974","tt5574490"
"Animal Kingdom",2016,"Libertad",3,9,32,8,475,"tt8227804","tt5574490"
"Animal Kingdom",2016,"Off the Tit",3,10,33,8.4,486,"tt8292740","tt5574490"
"Animal Kingdom",2016,"Jackpot",3,11,34,8.9,550,"tt8329046","tt5574490"
"Animal Kingdom",2016,"Homecoming",3,12,35,8.5,474,"tt8367054","tt5574490"
"Animal Kingdom",2016,"The Hyenas",3,13,36,8.9,563,"tt8368550","tt5574490"
"Animal Kingdom",2016,"Janine",4,1,37,8.1,585,"tt8652208","tt5574490"
"Animal Kingdom",2016,"Angela",4,2,38,7.9,478,"tt9421726","tt5574490"
"Animal Kingdom",2016,"Man vs. Rock",4,3,39,8,470,"tt8993280","tt5574490"
"Animal Kingdom",2016,"Tank",4,4,40,8.2,465,"tt9783638","tt5574490"
"Animal Kingdom",2016,"Reap",4,5,41,8.1,451,"tt9881516","tt5574490"
"Animal Kingdom",2016,"Into the Black",4,6,42,8.2,459,"tt10061642","tt5574490"
"Animal Kingdom",2016,"Know Thy Enemy",4,7,43,8.1,466,"tt10061656","tt5574490"
"Animal Kingdom",2016,"Ambo",4,8,44,9.2,716,"tt10061664","tt5574490"
"Animal Kingdom",2016,"SHTF",4,9,45,8.3,462,"tt10111020","tt5574490"
"Animal Kingdom",2016,"Exit Strategy",4,10,46,8.3,438,"tt10242924","tt5574490"
"Animal Kingdom",2016,"Julia",4,11,47,8.5,478,"tt10728712","tt5574490"
"Animal Kingdom",2016,"Ghosts",4,12,48,9.5,992,"tt10544282","tt5574490"
"Animal Kingdom",2016,"Smurf",4,13,49,8.5,559,"tt10740318","tt5574490"
"Animal Kingdom",2016,"Red Handed",5,1,50,8.4,588,"tt10693728","tt5574490"
"Animal Kingdom",2016,"What Remains",5,2,51,7.6,425,"tt11908150","tt5574490"
"Animal Kingdom",2016,"Free Ride",5,3,52,7.8,422,"tt12724658","tt5574490"
"Animal Kingdom",2016,"Power",5,4,53,7.6,389,"tt12064154","tt5574490"
"Animal Kingdom",2016,"Family Business",5,5,54,7.6,396,"tt11997184","tt5574490"
"Animal Kingdom",2016,"Home Sweet Home",5,6,55,7.8,384,"tt13278800","tt5574490"
"Animal Kingdom",2016,"Splinter",5,7,56,7.3,370,"tt13432982","tt5574490"
"Animal Kingdom",2016,"Gladiators",5,8,57,8,378,"tt13432984","tt5574490"
"Animal Kingdom",2016,"Let It Ride",5,9,58,7.6,362,"tt13432986","tt5574490"
"Animal Kingdom",2016,"Relentless",5,10,59,8.3,386,"tt13438092","tt5574490"
"Animal Kingdom",2016,"Trust the Process",5,11,60,8.2,352,"tt13450684","tt5574490"
"Animal Kingdom",2016,"Loose Ends",5,12,61,7.9,347,"tt14482482","tt5574490"
"Animal Kingdom",2016,"Launch",5,13,62,8.6,438,"tt14482484","tt5574490"
"Animal Kingdom",2016,"1992",6,1,63,8,421,"tt13845400","tt5574490"
"Animal Kingdom",2016,"Rise",6,2,64,7.6,320,"tt14777996","tt5574490"
"Animal Kingdom",2016,"Pressure and Time",6,3,65,7.7,329,"tt14973538","tt5574490"
"Animal Kingdom",2016,"Inside Man",6,4,66,7.5,322,"tt15195740","tt5574490"
"Animal Kingdom",2016,"Covet",6,5,67,7.4,315,"tt15195750","tt5574490"
"Animal Kingdom",2016,"Diamonds Are Forever",6,6,68,8,319,"tt15195758","tt5574490"
"Animal Kingdom",2016,"Incognito",6,7,69,8.4,343,"tt15174844","tt5574490"
"Animal Kingdom",2016,"Revelation",6,8,70,7.8,314,"tt14803080","tt5574490"
"Animal Kingdom",2016,"Gethsemane",6,9,71,8.2,341,"tt14871762","tt5574490"
"Animal Kingdom",2016,"Clink",6,10,72,7.6,298,"tt15106704","tt5574490"
"Animal Kingdom",2016,"Hit and Run",6,11,73,8.2,319,"tt15195764","tt5574490"
