"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Suburra: Blood on Rome",2017,"21 Days",1,1,1,7.5,455,"tt7209616","tt7197684"
"Suburra: Blood on Rome",2017,"Plebes and Patricians",1,2,2,7.7,386,"tt7209620","tt7197684"
"Suburra: Blood on Rome",2017,"Rabid Dogs",1,3,3,7.7,350,"tt7209626","tt7197684"
"Suburra: Blood on Rome",2017,"Enjoy Your Meal",1,4,4,7.8,336,"tt7209630","tt7197684"
"Suburra: Blood on Rome",2017,"She Wolf",1,5,5,7.7,331,"tt7209632","tt7197684"
"Suburra: Blood on Rome",2017,"Garlic Oil and Chili Pepper",1,6,6,7.8,320,"tt7209638","tt7197684"
"Suburra: Blood on Rome",2017,"Last Customer",1,7,7,7.7,315,"tt7209646","tt7197684"
"Suburra: Blood on Rome",2017,"A New Man",1,8,8,8,317,"tt7209662","tt7197684"
"Suburra: Blood on Rome",2017,"Pitch Black",1,9,9,8.4,336,"tt7209668","tt7197684"
"Suburra: Blood on Rome",2017,"Call It Sleep",1,10,10,8.3,364,"tt7209682","tt7197684"
"Suburra: Blood on Rome",2017,"Find Her",2,1,11,7.7,316,"tt7951406","tt7197684"
"Suburra: Blood on Rome",2017,"Consequences",2,2,12,8,302,"tt9814580","tt7197684"
"Suburra: Blood on Rome",2017,"Closer",2,3,13,7.7,281,"tt9814586","tt7197684"
"Suburra: Blood on Rome",2017,"Upside Down",2,4,14,7.7,264,"tt9814588","tt7197684"
"Suburra: Blood on Rome",2017,"The Crib",2,5,15,7.8,264,"tt9814592","tt7197684"
"Suburra: Blood on Rome",2017,"It's War",2,6,16,8.1,273,"tt9814594","tt7197684"
"Suburra: Blood on Rome",2017,"Saints Peter and Paul",2,7,17,8,275,"tt9814598","tt7197684"
"Suburra: Blood on Rome",2017,"Tell Me the Truth",2,8,18,8.3,331,"tt9814602","tt7197684"
"Suburra: Blood on Rome",2017,"Giubileo",3,1,19,7.7,244,"tt13147082","tt7197684"
"Suburra: Blood on Rome",2017,"Tortura",3,2,20,7.5,183,"tt13370194","tt7197684"
"Suburra: Blood on Rome",2017,"La festa",3,3,21,7.6,174,"tt13375206","tt7197684"
"Suburra: Blood on Rome",2017,"Il processo",3,4,22,7.6,174,"tt13375220","tt7197684"
"Suburra: Blood on Rome",2017,"Fratelli",3,5,23,8,189,"tt13375224","tt7197684"
"Suburra: Blood on Rome",2017,"Risvegli",3,6,24,8.1,253,"tt13375222","tt7197684"
