"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Brickleberry",2012,"Welcome to Brickleberry",1,1,1,7.1,440,"tt2330700","tt2022713"
"Brickleberry",2012,"2 Weeks Notice",1,2,2,6.9,326,"tt2411688","tt2022713"
"Brickleberry",2012,"Saved by the Balls",1,3,3,7.2,304,"tt2411690","tt2022713"
"Brickleberry",2012,"Squabbits",1,4,4,7.1,298,"tt2411692","tt2022713"
"Brickleberry",2012,"Race Off",1,5,5,7,271,"tt2411694","tt2022713"
"Brickleberry",2012,"Gay Bomb",1,6,6,7.2,276,"tt2411696","tt2022713"
"Brickleberry",2012,"Hello Dottie",1,7,7,6.9,250,"tt2411698","tt2022713"
"Brickleberry",2012,"Steve's Bald",1,8,8,6.8,253,"tt2411702","tt2022713"
"Brickleberry",2012,"Daddy Issues",1,9,9,6.9,241,"tt2411706","tt2022713"
"Brickleberry",2012,"The Dam Show",1,10,10,7,242,"tt2411708","tt2022713"
"Brickleberry",2012,"Miracle Lake",2,1,11,7.4,248,"tt2507252","tt2022713"
"Brickleberry",2012,"The Comeback",2,2,12,7.5,226,"tt3164174","tt2022713"
"Brickleberry",2012,"Woody's Girl",2,3,13,7.2,218,"tt3164176","tt2022713"
"Brickleberry",2012,"Trailer Park",2,4,14,7.3,224,"tt3202468","tt2022713"
"Brickleberry",2012,"Crippleberry",2,5,15,7.2,209,"tt3202472","tt2022713"
"Brickleberry",2012,"Ranger Games",2,6,16,7,198,"tt3232152","tt2022713"
"Brickleberry",2012,"My Way or the Highway",2,7,17,7.2,210,"tt3232154","tt2022713"
"Brickleberry",2012,"Little Boy Malloy",2,8,18,7.8,234,"tt3284138","tt2022713"
"Brickleberry",2012,"The Animals Strike Back",2,9,19,7.1,194,"tt3284140","tt2022713"
"Brickleberry",2012,"Scared Straight",2,10,20,7.3,192,"tt3284146","tt2022713"
"Brickleberry",2012,"Trip to Mars",2,11,21,7.2,191,"tt3284148","tt2022713"
"Brickleberry",2012,"My Favorite Bear",2,12,22,7.3,206,"tt3284150","tt2022713"
"Brickleberry",2012,"A-Park-a-Lypse",2,13,23,7.4,197,"tt3284154","tt2022713"
"Brickleberry",2012,"Obamascare",3,1,24,7.4,221,"tt3355214","tt2022713"
"Brickleberry",2012,"In Da Club",3,2,25,7.2,192,"tt4045104","tt2022713"
"Brickleberry",2012,"Miss National Park",3,3,26,7.5,198,"tt4045106","tt2022713"
"Brickleberry",2012,"That Brother's My Father",3,4,27,7.1,192,"tt4045112","tt2022713"
"Brickleberry",2012,"Write 'Em Cowboy",3,5,28,7.9,233,"tt4045114","tt2022713"
"Brickleberry",2012,"Old Wounds",3,6,29,7.2,193,"tt4136326","tt2022713"
"Brickleberry",2012,"Baby Daddy",3,7,30,7.2,187,"tt4136328","tt2022713"
"Brickleberry",2012,"Steve the Fearless Pilot",3,8,31,7.5,208,"tt4136334","tt2022713"
"Brickleberry",2012,"High Stakes",3,9,32,7.2,189,"tt4192250","tt2022713"
"Brickleberry",2012,"Amber Alert",3,10,33,7.7,206,"tt4192254","tt2022713"
"Brickleberry",2012,"Cops and Bottoms",3,11,34,7.4,190,"tt4572928","tt2022713"
"Brickleberry",2012,"Campin' Ain't Easy",3,12,35,7.5,204,"tt4576022","tt2022713"
"Brickleberry",2012,"Global Warning",3,13,36,7.5,197,"tt4576024","tt2022713"
