"Show_Name","startYear","Episode_Name","seasonNumber","episodeNumber_in_season","episodeNumber_overall","averageRating","numVotes","tconst","parentTconst"
"Criminal Justice",2019,"Once Upon A Night",1,1,1,8.2,261,"tt10135742","tt9095260"
"Criminal Justice",2019,"Under Arrest",1,2,2,7.7,207,"tt10137786","tt9095260"
"Criminal Justice",2019,"The Price Of Life",1,3,3,7.5,190,"tt10136638","tt9095260"
"Criminal Justice",2019,"The Trial",1,4,4,7.6,183,"tt10136640","tt9095260"
"Criminal Justice",2019,"Beginning Of The End",1,5,5,7.7,175,"tt10137856","tt9095260"
"Criminal Justice",2019,"Judgement Day",1,6,6,7.7,182,"tt10137862","tt9095260"
"Criminal Justice",2019,"A New Bond",1,7,7,7.4,176,"tt10137878","tt9095260"
"Criminal Justice",2019,"The Going Gets Tough",1,8,8,7.4,177,"tt10137892","tt9095260"
"Criminal Justice",2019,"A New Kingpin",1,9,9,7.7,191,"tt10137910","tt9095260"
"Criminal Justice",2019,"The Mystery",1,10,10,8,221,"tt10137914","tt9095260"
